#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
10454,05/31/2023 15:01:10,29.98,,,,,
10455,05/31/2023 15:06:10,30.24,,,,,
10456,05/31/2023 15:11:10,30.33,,,,,
10457,05/31/2023 15:16:10,30.24,,,,,
10458,05/31/2023 15:21:10,30.84,,,,,
10459,05/31/2023 15:26:10,30.50,,,,,
10460,05/31/2023 15:31:10,30.33,,,,,
10461,05/31/2023 15:36:10,31.10,,,,,
10462,05/31/2023 15:41:10,31.06,,,,,
10463,05/31/2023 15:46:10,31.40,,,,,
10464,05/31/2023 15:51:10,31.27,,,,,
10465,05/31/2023 15:56:10,31.36,,,,,
10466,05/31/2023 16:01:10,31.53,,,,,
10467,05/31/2023 16:06:10,31.61,,,,,
10468,05/31/2023 16:11:10,31.61,,,,,
10469,05/31/2023 16:16:10,31.61,,,,,
10470,05/31/2023 16:21:10,31.74,,,,,
10471,05/31/2023 16:26:10,31.87,,,,,
10472,05/31/2023 16:31:10,32.26,,,,,
10473,05/31/2023 16:36:10,32.26,,,,,
10474,05/31/2023 16:41:10,31.83,,,,,
10475,05/31/2023 16:46:10,31.66,,,,,
10476,05/31/2023 16:51:10,31.61,,,,,
10477,05/31/2023 16:56:10,31.19,,,,,
10478,05/31/2023 17:01:10,31.06,,,,,
10479,05/31/2023 17:06:10,30.97,,,,,
10480,05/31/2023 17:11:10,30.80,,,,,
10481,05/31/2023 17:16:10,30.67,,,,,
10482,05/31/2023 17:21:10,30.59,,,,,
10483,05/31/2023 17:26:10,30.54,,,,,
10484,05/31/2023 17:31:10,30.37,,,,,
10485,05/31/2023 17:36:10,30.28,,,,,
10486,05/31/2023 17:41:10,30.33,,,,,
10487,05/31/2023 17:46:10,30.11,,,,,
10488,05/31/2023 17:51:10,30.03,,,,,
10489,05/31/2023 17:56:10,29.86,,,,,
10490,05/31/2023 18:01:10,29.73,,,,,
10491,05/31/2023 18:06:10,29.34,,,,,
10492,05/31/2023 18:11:10,28.87,,,,,
10493,05/31/2023 18:16:10,28.57,,,,,
10494,05/31/2023 18:21:10,28.31,,,,,
10495,05/31/2023 18:26:10,27.93,,,,,
10496,05/31/2023 18:31:10,27.71,,,,,
10497,05/31/2023 18:36:10,27.50,,,,,
10498,05/31/2023 18:41:10,27.20,,,,,
10499,05/31/2023 18:46:10,26.94,,,,,
10500,05/31/2023 18:51:10,26.68,,,,,
10501,05/31/2023 18:56:10,26.38,,,,,
10502,05/31/2023 19:01:10,26.04,,,,,
10503,05/31/2023 19:06:10,25.91,,,,,
10504,05/31/2023 19:11:10,25.57,,,,,
10505,05/31/2023 19:16:10,25.31,,,,,
10506,05/31/2023 19:21:10,24.88,,,,,
10507,05/31/2023 19:26:10,24.32,,,,,
10508,05/31/2023 19:31:10,23.81,,,,,
10509,05/31/2023 19:36:10,23.25,,,,,
10510,05/31/2023 19:41:10,22.78,,,,,
10511,05/31/2023 19:46:10,22.56,,,,,
10512,05/31/2023 19:51:10,21.83,,,,,
10513,05/31/2023 19:56:10,21.32,,,,,
10514,05/31/2023 20:01:10,20.85,,,,,
10515,05/31/2023 20:06:10,20.50,,,,,
10516,05/31/2023 20:11:10,20.12,,,,,
10517,05/31/2023 20:16:10,19.77,,,,,
10518,05/31/2023 20:21:10,19.52,,,,,
10519,05/31/2023 20:26:10,19.22,,,,,
10520,05/31/2023 20:31:10,19.00,,,,,
10521,05/31/2023 20:36:10,18.70,,,,,
10522,05/31/2023 20:41:10,18.49,,,,,
10523,05/31/2023 20:46:10,18.27,,,,,
10524,05/31/2023 20:51:10,18.02,,,,,
10525,05/31/2023 20:56:10,17.80,,,,,
10526,05/31/2023 21:01:10,17.67,,,,,
10527,05/31/2023 21:06:10,17.46,,,,,
10528,05/31/2023 21:11:10,17.29,,,,,
10529,05/31/2023 21:16:10,17.16,,,,,
10530,05/31/2023 21:21:10,16.94,,,,,
10531,05/31/2023 21:26:10,16.90,,,,,
10532,05/31/2023 21:31:10,16.69,,,,,
10533,05/31/2023 21:36:10,16.64,,,,,
10534,05/31/2023 21:41:10,16.47,,,,,
10535,05/31/2023 21:46:10,16.39,,,,,
10536,05/31/2023 21:51:10,16.17,,,,,
10537,05/31/2023 21:56:10,16.08,,,,,
10538,05/31/2023 22:01:10,16.00,,,,,
10539,05/31/2023 22:06:10,15.91,,,,,
10540,05/31/2023 22:11:10,15.83,,,,,
10541,05/31/2023 22:16:10,15.70,,,,,
10542,05/31/2023 22:21:10,15.66,,,,,
10543,05/31/2023 22:26:10,15.53,,,,,
10544,05/31/2023 22:31:10,15.40,,,,,
10545,05/31/2023 22:36:10,15.27,,,,,
10546,05/31/2023 22:41:10,15.23,,,,,
10547,05/31/2023 22:46:10,15.10,,,,,
10548,05/31/2023 22:51:10,14.93,,,,,
10549,05/31/2023 22:56:10,14.84,,,,,
10550,05/31/2023 23:01:10,14.75,,,,,
10551,05/31/2023 23:06:10,14.58,,,,,
10552,05/31/2023 23:11:10,14.54,,,,,
10553,05/31/2023 23:16:10,14.50,,,,,
10554,05/31/2023 23:21:10,14.41,,,,,
10555,05/31/2023 23:26:10,14.37,,,,,
10556,05/31/2023 23:31:10,14.33,,,,,
10557,05/31/2023 23:36:10,14.15,,,,,
10558,05/31/2023 23:41:10,14.11,,,,,
10559,05/31/2023 23:46:10,14.03,,,,,
10560,05/31/2023 23:51:10,14.03,,,,,
10561,05/31/2023 23:56:10,13.94,,,,,
10562,06/01/2023 00:01:10,13.85,,,,,
10563,06/01/2023 00:06:10,13.77,,,,,
10564,06/01/2023 00:11:10,13.77,,,,,
10565,06/01/2023 00:16:10,13.68,,,,,
10566,06/01/2023 00:21:10,13.64,,,,,
10567,06/01/2023 00:26:10,13.55,,,,,
10568,06/01/2023 00:31:10,13.51,,,,,
10569,06/01/2023 00:36:10,13.47,,,,,
10570,06/01/2023 00:41:10,13.43,,,,,
10571,06/01/2023 00:46:10,13.38,,,,,
10572,06/01/2023 00:51:10,13.25,,,,,
10573,06/01/2023 00:56:10,13.21,,,,,
10574,06/01/2023 01:01:10,13.30,,,,,
10575,06/01/2023 01:06:10,13.30,,,,,
10576,06/01/2023 01:11:10,13.12,,,,,
10577,06/01/2023 01:16:10,13.17,,,,,
10578,06/01/2023 01:21:10,13.08,,,,,
10579,06/01/2023 01:26:10,13.00,,,,,
10580,06/01/2023 01:31:10,13.04,,,,,
10581,06/01/2023 01:36:10,13.00,,,,,
10582,06/01/2023 01:41:10,12.95,,,,,
10583,06/01/2023 01:46:10,12.87,,,,,
10584,06/01/2023 01:51:10,12.82,,,,,
10585,06/01/2023 01:56:10,12.74,,,,,
10586,06/01/2023 02:01:10,12.61,,,,,
10587,06/01/2023 02:06:10,12.44,,,,,
10588,06/01/2023 02:11:10,12.31,,,,,
10589,06/01/2023 02:16:10,12.31,,,,,
10590,06/01/2023 02:21:10,12.27,,,,,
10591,06/01/2023 02:26:10,12.22,,,,,
10592,06/01/2023 02:31:10,12.14,,,,,
10593,06/01/2023 02:36:10,12.05,,,,,
10594,06/01/2023 02:41:10,11.97,,,,,
10595,06/01/2023 02:46:10,11.88,,,,,
10596,06/01/2023 02:51:10,11.84,,,,,
10597,06/01/2023 02:56:10,11.88,,,,,
10598,06/01/2023 03:01:10,12.01,,,,,
10599,06/01/2023 03:06:10,12.10,,,,,
10600,06/01/2023 03:11:10,12.10,,,,,
10601,06/01/2023 03:16:10,12.10,,,,,
10602,06/01/2023 03:21:10,12.01,,,,,
10603,06/01/2023 03:26:10,11.97,,,,,
10604,06/01/2023 03:31:10,11.84,,,,,
10605,06/01/2023 03:36:10,11.84,,,,,
10606,06/01/2023 03:41:10,11.71,,,,,
10607,06/01/2023 03:46:10,11.71,,,,,
10608,06/01/2023 03:51:10,11.54,,,,,
10609,06/01/2023 03:56:10,11.41,,,,,
10610,06/01/2023 04:01:10,11.32,,,,,
10611,06/01/2023 04:06:10,11.19,,,,,
10612,06/01/2023 04:11:10,11.15,,,,,
10613,06/01/2023 04:16:10,11.02,,,,,
10614,06/01/2023 04:21:10,10.85,,,,,
10615,06/01/2023 04:26:10,10.77,,,,,
10616,06/01/2023 04:31:10,10.72,,,,,
10617,06/01/2023 04:36:10,10.68,,,,,
10618,06/01/2023 04:41:10,10.64,,,,,
10619,06/01/2023 04:46:10,10.55,,,,,
10620,06/01/2023 04:51:10,10.59,,,,,
10621,06/01/2023 04:56:10,10.55,,,,,
10622,06/01/2023 05:01:10,10.55,,,,,
10623,06/01/2023 05:06:10,10.51,,,,,
10624,06/01/2023 05:11:10,10.42,,,,,
10625,06/01/2023 05:16:10,10.34,,,,,
10626,06/01/2023 05:21:10,10.25,,,,,
10627,06/01/2023 05:26:10,10.16,,,,,
10628,06/01/2023 05:31:10,10.12,,,,,
10629,06/01/2023 05:36:10,10.12,,,,,
10630,06/01/2023 05:41:10,10.12,,,,,
10631,06/01/2023 05:46:10,10.04,,,,,
10632,06/01/2023 05:51:10,9.99,,,,,
10633,06/01/2023 05:56:10,9.99,,,,,
10634,06/01/2023 06:01:10,10.08,,,,,
10635,06/01/2023 06:06:10,10.21,,,,,
10636,06/01/2023 06:11:10,10.29,,,,,
10637,06/01/2023 06:16:10,10.42,,,,,
10638,06/01/2023 06:21:10,10.59,,,,,
10639,06/01/2023 06:26:10,10.64,,,,,
10640,06/01/2023 06:31:10,10.85,,,,,
10641,06/01/2023 06:36:10,11.11,,,,,
10642,06/01/2023 06:41:10,11.49,,,,,
10643,06/01/2023 06:46:10,11.88,,,,,
10644,06/01/2023 06:51:10,12.27,,,,,
10645,06/01/2023 06:56:10,12.65,,,,,
10646,06/01/2023 07:01:10,13.04,,,,,
10647,06/01/2023 07:06:10,13.38,,,,,
10648,06/01/2023 07:11:10,13.73,,,,,
10649,06/01/2023 07:16:10,14.15,,,,,
10650,06/01/2023 07:21:10,14.54,,,,,
10651,06/01/2023 07:26:10,14.93,,,,,
10652,06/01/2023 07:31:10,15.27,,,,,
10653,06/01/2023 07:36:10,15.57,,,,,
10654,06/01/2023 07:41:10,16.00,,,,,
10655,06/01/2023 07:46:10,16.43,,,,,
10656,06/01/2023 07:51:10,16.81,,,,,
10657,06/01/2023 07:56:10,17.16,,,,,
10658,06/01/2023 08:01:10,18.62,,,,,
10659,06/01/2023 08:06:10,19.22,,,,,
10660,06/01/2023 08:11:10,19.26,,,,,
10661,06/01/2023 08:16:10,20.50,,,,,
10662,06/01/2023 08:21:10,19.95,,,,,
10663,06/01/2023 08:26:10,19.95,,,,,
10664,06/01/2023 08:31:10,19.99,,,,,
10665,06/01/2023 08:36:10,20.42,,,,,
10666,06/01/2023 08:41:10,20.50,,,,,
10667,06/01/2023 08:46:10,20.85,,,,,
10668,06/01/2023 08:51:10,21.19,,,,,
10669,06/01/2023 08:56:10,21.32,,,,,
10670,06/01/2023 09:01:10,22.01,,,,,
10671,06/01/2023 09:06:10,22.91,,,,,
10672,06/01/2023 09:11:10,22.86,,,,,
10673,06/01/2023 09:16:10,23.03,,,,,
10674,06/01/2023 09:21:10,23.64,,,,,
10675,06/01/2023 09:26:10,23.68,,,,,
10676,06/01/2023 09:31:10,23.76,,,,,
10677,06/01/2023 09:36:10,23.59,,,,,
10678,06/01/2023 09:41:10,24.15,,,,,
10679,06/01/2023 09:46:10,24.19,,,,,
10680,06/01/2023 09:51:10,24.45,,,,,
10681,06/01/2023 09:56:10,23.89,,,,,
10682,06/01/2023 10:01:10,23.29,,,,,
10683,06/01/2023 10:06:10,23.55,,,,,
10684,06/01/2023 10:11:10,23.89,,,,,
10685,06/01/2023 10:16:10,23.94,,,,,
10686,06/01/2023 10:21:10,24.06,,,,,
10687,06/01/2023 10:26:10,24.49,,,,,
10688,06/01/2023 10:31:10,24.97,,,,,
10689,06/01/2023 10:36:10,25.44,,,,,
10690,06/01/2023 10:41:10,25.57,,,,,
10691,06/01/2023 10:46:10,25.44,,,,,
10692,06/01/2023 10:51:10,25.65,,,,,
10693,06/01/2023 10:56:10,25.82,,,,,
10694,06/01/2023 11:01:10,25.87,,,,,
10695,06/01/2023 11:06:10,26.60,,,,,
10696,06/01/2023 11:11:10,26.60,,,,,
10697,06/01/2023 11:16:10,26.72,,,,,
10698,06/01/2023 11:21:10,26.68,,,,,
10699,06/01/2023 11:26:10,26.98,,,,,
10700,06/01/2023 11:31:10,26.85,,,,,
10701,06/01/2023 11:36:10,26.85,,,,,
10702,06/01/2023 11:41:10,27.37,,,,,
10703,06/01/2023 11:46:10,27.41,,,,,
10704,06/01/2023 11:51:10,27.45,,,,,
10705,06/01/2023 11:51:32,,Logged,,,,
10706,06/01/2023 11:56:10,27.54,,,,,
10707,06/01/2023 12:01:10,27.63,,,,,
10708,06/01/2023 12:06:10,27.71,,,,,
10709,06/01/2023 12:11:10,27.97,,,,,
10710,06/01/2023 12:16:10,28.18,,,,,
10711,06/01/2023 12:21:10,28.35,,,,,
10712,06/01/2023 12:26:10,28.31,,,,,
10713,06/01/2023 12:31:10,28.61,,,,,
10714,06/01/2023 12:36:10,28.48,,,,,
10715,06/01/2023 12:41:10,28.44,,,,,
10716,06/01/2023 12:46:10,28.48,,,,,
10717,06/01/2023 12:51:10,28.48,,,,,
10718,06/01/2023 12:56:10,28.95,,,,,
10719,06/01/2023 13:01:10,28.74,,,,,
10720,06/01/2023 13:06:10,28.65,,,,,
10721,06/01/2023 13:11:10,28.61,,,,,
10722,06/01/2023 13:16:10,29.04,,,,,
10723,06/01/2023 13:21:10,29.43,,,,,
10724,06/01/2023 13:26:10,29.51,,,,,
10725,06/01/2023 13:31:10,29.68,,,,,
10726,06/01/2023 13:36:10,29.98,,,,,
10727,06/01/2023 13:41:10,30.24,,,,,
10728,06/01/2023 13:46:10,30.28,,,,,
10729,06/01/2023 13:51:10,30.59,,,,,
10730,06/01/2023 13:56:10,30.63,,,,,
10731,06/01/2023 14:01:10,30.71,,,,,
10732,06/01/2023 14:06:10,30.97,,,,,
10733,06/01/2023 14:11:10,31.06,,,,,
10734,06/01/2023 14:16:10,31.27,,,,,
10735,06/01/2023 14:21:10,31.40,,,,,
10736,06/01/2023 14:26:10,31.79,,,,,
10737,06/01/2023 14:31:10,31.70,,,,,
10738,06/01/2023 14:36:10,31.53,,,,,
10739,06/01/2023 14:41:10,31.61,,,,,
10740,06/01/2023 14:46:10,31.74,,,,,
10741,06/01/2023 14:51:10,31.79,,,,,
10742,06/01/2023 14:56:10,31.83,,,,,
10743,06/01/2023 15:01:10,32.39,,,,,
10744,06/01/2023 15:06:10,32.52,,,,,
10745,06/01/2023 15:11:10,32.34,,,,,
10746,06/01/2023 15:16:10,32.39,,,,,
10747,06/01/2023 15:21:10,32.86,,,,,
10748,06/01/2023 15:26:10,33.12,,,,,
10749,06/01/2023 15:31:10,33.03,,,,,
10750,06/01/2023 15:36:10,32.60,,,,,
10751,06/01/2023 15:41:10,32.86,,,,,
10752,06/01/2023 15:46:10,32.60,,,,,
10753,06/01/2023 15:51:10,33.16,,,,,
10754,06/01/2023 15:56:10,33.16,,,,,
10755,06/01/2023 16:01:10,32.94,,,,,
10756,06/01/2023 16:06:10,32.99,,,,,
10757,06/01/2023 16:11:10,32.64,,,,,
10758,06/01/2023 16:16:10,32.56,,,,,
10759,06/01/2023 16:21:10,32.64,,,,,
10760,06/01/2023 16:26:10,32.64,,,,,
10761,06/01/2023 16:31:10,32.64,,,,,
10762,06/01/2023 16:36:10,32.43,,,,,
10763,06/01/2023 16:41:10,32.47,,,,,
10764,06/01/2023 16:46:10,32.26,,,,,
10765,06/01/2023 16:51:10,32.34,,,,,
10766,06/01/2023 16:56:10,32.30,,,,,
10767,06/01/2023 17:01:10,32.34,,,,,
10768,06/01/2023 17:06:10,32.56,,,,,
10769,06/01/2023 17:11:10,32.56,,,,,
10770,06/01/2023 17:16:10,32.60,,,,,
10771,06/01/2023 17:21:10,32.73,,,,,
10772,06/01/2023 17:26:10,32.56,,,,,
10773,06/01/2023 17:31:10,32.34,,,,,
10774,06/01/2023 17:36:10,32.09,,,,,
10775,06/01/2023 17:41:10,31.74,,,,,
10776,06/01/2023 17:46:10,31.74,,,,,
10777,06/01/2023 17:51:10,31.57,,,,,
10778,06/01/2023 17:56:10,31.23,,,,,
10779,06/01/2023 18:01:10,30.80,,,,,
10780,06/01/2023 18:06:10,30.20,,,,,
10781,06/01/2023 18:11:10,29.86,,,,,
10782,06/01/2023 18:16:10,29.38,,,,,
10783,06/01/2023 18:21:10,29.04,,,,,
10784,06/01/2023 18:26:10,28.57,,,,,
10785,06/01/2023 18:31:10,28.31,,,,,
10786,06/01/2023 18:36:10,27.88,,,,,
10787,06/01/2023 18:41:10,27.50,,,,,
10788,06/01/2023 18:46:10,27.07,,,,,
10789,06/01/2023 18:51:10,26.85,,,,,
10790,06/01/2023 18:56:10,26.51,,,,,
10791,06/01/2023 19:01:10,26.30,,,,,
10792,06/01/2023 19:06:10,25.91,,,,,
10793,06/01/2023 19:11:10,25.57,,,,,
10794,06/01/2023 19:16:10,25.27,,,,,
10795,06/01/2023 19:21:10,24.92,,,,,
10796,06/01/2023 19:26:10,24.58,,,,,
10797,06/01/2023 19:31:10,24.11,,,,,
10798,06/01/2023 19:36:10,23.89,,,,,
10799,06/01/2023 19:41:10,23.72,,,,,
10800,06/01/2023 19:46:10,23.59,,,,,
10801,06/01/2023 19:51:10,23.21,,,,,
10802,06/01/2023 19:56:10,22.91,,,,,
10803,06/01/2023 20:01:10,22.56,,,,,
10804,06/01/2023 20:06:10,22.43,,,,,
10805,06/01/2023 20:11:10,22.18,,,,,
10806,06/01/2023 20:16:10,21.92,,,,,
10807,06/01/2023 20:21:10,21.53,,,,,
10808,06/01/2023 20:26:10,21.19,,,,,
10809,06/01/2023 20:31:10,20.98,,,,,
10810,06/01/2023 20:36:10,20.59,,,,,
10811,06/01/2023 20:41:10,20.29,,,,,
10812,06/01/2023 20:46:10,19.99,,,,,
10813,06/01/2023 20:51:10,19.65,,,,,
10814,06/01/2023 20:56:10,19.47,,,,,
10815,06/01/2023 21:01:10,19.22,,,,,
10816,06/01/2023 21:06:10,19.00,,,,,
10817,06/01/2023 21:11:10,18.83,,,,,
10818,06/01/2023 21:16:10,18.62,,,,,
10819,06/01/2023 21:21:10,18.49,,,,,
10820,06/01/2023 21:26:10,18.32,,,,,
10821,06/01/2023 21:31:10,18.06,,,,,
10822,06/01/2023 21:36:10,17.97,,,,,
10823,06/01/2023 21:41:10,17.89,,,,,
10824,06/01/2023 21:46:10,17.72,,,,,
10825,06/01/2023 21:51:10,17.54,,,,,
10826,06/01/2023 21:56:10,17.41,,,,,
10827,06/01/2023 22:01:10,17.41,,,,,
10828,06/01/2023 22:06:10,17.29,,,,,
10829,06/01/2023 22:11:10,17.16,,,,,
10830,06/01/2023 22:16:10,17.03,,,,,
10831,06/01/2023 22:21:10,16.94,,,,,
10832,06/01/2023 22:26:10,16.81,,,,,
10833,06/01/2023 22:31:10,16.73,,,,,
10834,06/01/2023 22:36:10,16.60,,,,,
10835,06/01/2023 22:41:10,16.51,,,,,
10836,06/01/2023 22:46:10,16.47,,,,,
10837,06/01/2023 22:51:10,16.39,,,,,
10838,06/01/2023 22:56:10,16.26,,,,,
10839,06/01/2023 23:01:10,16.17,,,,,
10840,06/01/2023 23:06:10,16.13,,,,,
10841,06/01/2023 23:11:10,15.96,,,,,
10842,06/01/2023 23:16:10,15.87,,,,,
10843,06/01/2023 23:21:10,15.83,,,,,
10844,06/01/2023 23:26:10,15.70,,,,,
10845,06/01/2023 23:31:10,15.66,,,,,
10846,06/01/2023 23:36:10,15.53,,,,,
10847,06/01/2023 23:41:10,15.44,,,,,
10848,06/01/2023 23:46:10,15.27,,,,,
10849,06/01/2023 23:51:10,15.23,,,,,
10850,06/01/2023 23:56:10,15.14,,,,,
10851,06/02/2023 00:01:10,14.97,,,,,
10852,06/02/2023 00:06:10,14.88,,,,,
10853,06/02/2023 00:11:10,14.80,,,,,
10854,06/02/2023 00:16:10,14.75,,,,,
10855,06/02/2023 00:21:10,14.63,,,,,
10856,06/02/2023 00:26:10,14.63,,,,,
10857,06/02/2023 00:31:10,14.58,,,,,
10858,06/02/2023 00:36:10,14.50,,,,,
10859,06/02/2023 00:41:10,14.37,,,,,
10860,06/02/2023 00:46:10,14.37,,,,,
10861,06/02/2023 00:51:10,14.37,,,,,
10862,06/02/2023 00:56:10,14.28,,,,,
10863,06/02/2023 01:01:10,14.20,,,,,
10864,06/02/2023 01:06:10,14.07,,,,,
10865,06/02/2023 01:11:10,14.03,,,,,
10866,06/02/2023 01:16:10,13.98,,,,,
10867,06/02/2023 01:21:10,13.90,,,,,
10868,06/02/2023 01:26:10,13.85,,,,,
10869,06/02/2023 01:31:10,13.77,,,,,
10870,06/02/2023 01:36:10,13.73,,,,,
10871,06/02/2023 01:41:10,13.64,,,,,
10872,06/02/2023 01:46:10,13.68,,,,,
10873,06/02/2023 01:51:10,13.55,,,,,
10874,06/02/2023 01:56:10,13.60,,,,,
10875,06/02/2023 02:01:10,13.60,,,,,
10876,06/02/2023 02:06:10,13.55,,,,,
10877,06/02/2023 02:11:10,13.51,,,,,
10878,06/02/2023 02:16:10,13.47,,,,,
10879,06/02/2023 02:21:10,13.43,,,,,
10880,06/02/2023 02:26:10,13.43,,,,,
10881,06/02/2023 02:31:10,13.43,,,,,
10882,06/02/2023 02:36:10,13.47,,,,,
10883,06/02/2023 02:41:10,13.43,,,,,
10884,06/02/2023 02:46:10,13.38,,,,,
10885,06/02/2023 02:51:10,13.25,,,,,
10886,06/02/2023 02:56:10,13.21,,,,,
10887,06/02/2023 03:01:10,13.17,,,,,
10888,06/02/2023 03:06:10,13.12,,,,,
10889,06/02/2023 03:11:10,13.00,,,,,
10890,06/02/2023 03:16:10,13.00,,,,,
10891,06/02/2023 03:21:10,12.95,,,,,
10892,06/02/2023 03:26:10,12.91,,,,,
10893,06/02/2023 03:31:10,12.91,,,,,
10894,06/02/2023 03:36:10,12.87,,,,,
10895,06/02/2023 03:41:10,12.87,,,,,
10896,06/02/2023 03:46:10,12.82,,,,,
10897,06/02/2023 03:51:10,12.70,,,,,
10898,06/02/2023 03:56:10,12.65,,,,,
10899,06/02/2023 04:01:10,12.52,,,,,
10900,06/02/2023 04:06:10,12.27,,,,,
10901,06/02/2023 04:11:10,12.10,,,,,
10902,06/02/2023 04:16:10,12.01,,,,,
10903,06/02/2023 04:21:10,11.92,,,,,
10904,06/02/2023 04:26:10,11.88,,,,,
10905,06/02/2023 04:31:10,11.84,,,,,
10906,06/02/2023 04:36:10,11.75,,,,,
10907,06/02/2023 04:41:10,11.67,,,,,
10908,06/02/2023 04:46:10,11.62,,,,,
10909,06/02/2023 04:51:10,11.49,,,,,
10910,06/02/2023 04:56:10,11.49,,,,,
10911,06/02/2023 05:01:10,11.41,,,,,
10912,06/02/2023 05:06:10,11.37,,,,,
10913,06/02/2023 05:11:10,11.32,,,,,
10914,06/02/2023 05:16:10,11.32,,,,,
10915,06/02/2023 05:21:10,11.24,,,,,
10916,06/02/2023 05:26:10,11.28,,,,,
10917,06/02/2023 05:31:10,11.32,,,,,
10918,06/02/2023 05:36:10,11.24,,,,,
10919,06/02/2023 05:41:10,11.15,,,,,
10920,06/02/2023 05:46:10,11.15,,,,,
10921,06/02/2023 05:51:10,11.07,,,,,
10922,06/02/2023 05:56:10,11.02,,,,,
10923,06/02/2023 06:01:10,10.89,,,,,
10924,06/02/2023 06:06:10,10.85,,,,,
10925,06/02/2023 06:11:10,10.94,,,,,
10926,06/02/2023 06:16:10,11.02,,,,,
10927,06/02/2023 06:21:10,11.19,,,,,
10928,06/02/2023 06:26:10,11.32,,,,,
10929,06/02/2023 06:31:10,11.54,,,,,
10930,06/02/2023 06:36:10,11.84,,,,,
10931,06/02/2023 06:41:10,12.14,,,,,
10932,06/02/2023 06:46:10,12.52,,,,,
10933,06/02/2023 06:51:10,12.82,,,,,
10934,06/02/2023 06:56:10,13.12,,,,,
10935,06/02/2023 07:01:10,13.47,,,,,
10936,06/02/2023 07:06:10,13.85,,,,,
10937,06/02/2023 07:11:10,14.07,,,,,
10938,06/02/2023 07:16:10,14.45,,,,,
10939,06/02/2023 07:21:10,14.84,,,,,
10940,06/02/2023 07:26:10,15.23,,,,,
10941,06/02/2023 07:31:10,15.44,,,,,
10942,06/02/2023 07:36:10,15.74,,,,,
10943,06/02/2023 07:41:10,16.26,,,,,
10944,06/02/2023 07:46:10,16.73,,,,,
10945,06/02/2023 07:51:10,16.90,,,,,
10946,06/02/2023 07:56:10,17.41,,,,,
10947,06/02/2023 08:01:10,18.19,,,,,
10948,06/02/2023 08:06:10,18.32,,,,,
10949,06/02/2023 08:11:10,18.53,,,,,
10950,06/02/2023 08:16:10,18.57,,,,,
10951,06/02/2023 08:21:10,18.79,,,,,
10952,06/02/2023 08:26:10,19.30,,,,,
10953,06/02/2023 08:31:10,19.30,,,,,
10954,06/02/2023 08:36:10,20.55,,,,,
10955,06/02/2023 08:41:10,21.32,,,,,
10956,06/02/2023 08:46:10,20.80,,,,,
10957,06/02/2023 08:51:10,20.72,,,,,
10958,06/02/2023 08:56:10,21.32,,,,,
10959,06/02/2023 09:01:10,21.92,,,,,
10960,06/02/2023 09:06:10,22.13,,,,,
10961,06/02/2023 09:11:10,22.39,,,,,
10962,06/02/2023 09:16:10,23.59,,,,,
10963,06/02/2023 09:21:10,24.36,,,,,
10964,06/02/2023 09:26:10,24.92,,,,,
10965,06/02/2023 09:31:10,24.66,,,,,
10966,06/02/2023 09:36:10,24.24,,,,,
10967,06/02/2023 09:41:10,24.58,,,,,
10968,06/02/2023 09:46:10,24.79,,,,,
10969,06/02/2023 09:51:10,25.05,,,,,
10970,06/02/2023 09:56:10,25.82,,,,,
10971,06/02/2023 10:01:10,25.39,,,,,
10972,06/02/2023 10:06:10,25.44,,,,,
10973,06/02/2023 10:11:10,24.97,,,,,
10974,06/02/2023 10:16:10,25.48,,,,,
10975,06/02/2023 10:21:10,25.57,,,,,
10976,06/02/2023 10:26:10,26.04,,,,,
10977,06/02/2023 10:31:10,26.25,,,,,
10978,06/02/2023 10:36:10,26.21,,,,,
10979,06/02/2023 10:41:10,26.81,,,,,
10980,06/02/2023 10:46:10,27.24,,,,,
10981,06/02/2023 10:51:10,27.37,,,,,
10982,06/02/2023 10:56:10,27.45,,,,,
10983,06/02/2023 11:01:10,27.54,,,,,
10984,06/02/2023 11:06:10,27.58,,,,,
10985,06/02/2023 11:11:10,27.54,,,,,
10986,06/02/2023 11:16:10,27.84,,,,,
10987,06/02/2023 11:21:10,27.67,,,,,
10988,06/02/2023 11:26:10,27.71,,,,,
10989,06/02/2023 11:31:10,27.45,,,,,
10990,06/02/2023 11:36:10,27.71,,,,,
10991,06/02/2023 11:41:10,28.27,,,,,
10992,06/02/2023 11:46:10,28.48,,,,,
10993,06/02/2023 11:51:10,28.57,,,,,
10994,06/02/2023 11:56:10,28.87,,,,,
10995,06/02/2023 12:01:10,29.17,,,,,
10996,06/02/2023 12:06:10,29.00,,,,,
10997,06/02/2023 12:11:10,29.47,,,,,
10998,06/02/2023 12:16:10,29.08,,,,,
10999,06/02/2023 12:21:10,29.13,,,,,
11000,06/02/2023 12:26:10,29.38,,,,,
11001,06/02/2023 12:31:10,29.34,,,,,
11002,06/02/2023 12:36:10,29.81,,,,,
11003,06/02/2023 12:41:10,29.98,,,,,
11004,06/02/2023 12:46:10,30.07,,,,,
11005,06/02/2023 12:51:10,30.03,,,,,
11006,06/02/2023 12:56:10,30.80,,,,,
11007,06/02/2023 13:01:10,30.59,,,,,
11008,06/02/2023 13:06:10,30.63,,,,,
11009,06/02/2023 13:11:10,31.10,,,,,
11010,06/02/2023 13:16:10,31.83,,,,,
