#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
574,06/05/2021 11:14:57,26.38,,,
575,06/05/2021 11:19:57,26.51,,,
576,06/05/2021 11:24:57,26.77,,,
577,06/05/2021 11:29:57,26.94,,,
578,06/05/2021 11:34:57,27.11,,,
579,06/05/2021 11:39:57,27.50,,,
580,06/05/2021 11:44:57,27.84,,,
581,06/05/2021 11:49:57,28.01,,,
582,06/05/2021 11:54:57,28.18,,,
583,06/05/2021 11:59:57,28.40,,,
584,06/05/2021 12:04:57,28.70,,,
585,06/05/2021 12:09:57,28.83,,,
586,06/05/2021 12:14:57,28.95,,,
587,06/05/2021 12:19:57,29.17,,,
588,06/05/2021 12:24:57,29.34,,,
589,06/05/2021 12:29:57,29.43,,,
590,06/05/2021 12:34:57,29.56,,,
591,06/05/2021 12:39:57,29.68,,,
592,06/05/2021 12:44:57,29.90,,,
593,06/05/2021 12:49:57,30.07,,,
594,06/05/2021 12:54:57,30.16,,,
595,06/05/2021 12:59:57,30.37,,,
596,06/05/2021 13:04:57,30.50,,,
597,06/05/2021 13:09:57,30.63,,,
598,06/05/2021 13:14:57,30.80,,,
599,06/05/2021 13:19:57,30.97,,,
600,06/05/2021 13:24:57,31.14,,,
601,06/05/2021 13:29:57,31.40,,,
602,06/05/2021 13:34:57,31.36,,,
603,06/05/2021 13:39:57,31.44,,,
604,06/05/2021 13:44:57,31.57,,,
605,06/05/2021 13:49:57,31.61,,,
606,06/05/2021 13:54:57,31.61,,,
607,06/05/2021 13:59:57,31.74,,,
608,06/05/2021 14:04:57,31.96,,,
609,06/05/2021 14:09:57,32.22,,,
610,06/05/2021 14:14:57,32.47,,,
611,06/05/2021 14:19:57,32.69,,,
612,06/05/2021 14:24:57,32.86,,,
613,06/05/2021 14:29:57,33.03,,,
614,06/05/2021 14:34:57,33.07,,,
615,06/05/2021 14:39:57,33.16,,,
616,06/05/2021 14:44:57,33.33,,,
617,06/05/2021 14:49:57,33.29,,,
618,06/05/2021 14:54:57,33.20,,,
619,06/05/2021 14:59:57,33.46,,,
620,06/05/2021 15:04:57,33.59,,,
621,06/05/2021 15:09:57,33.76,,,
622,06/05/2021 15:14:57,33.89,,,
623,06/05/2021 15:19:57,33.97,,,
624,06/05/2021 15:24:57,34.06,,,
625,06/05/2021 15:29:57,34.06,,,
626,06/05/2021 15:34:57,34.15,,,
