#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
11407,05/07/2022 22:04:24,15.06,,,,,
11408,05/07/2022 22:09:24,14.84,,,,,
11409,05/07/2022 22:14:24,14.67,,,,,
11410,05/07/2022 22:19:24,14.54,,,,,
11411,05/07/2022 22:24:24,14.41,,,,,
11412,05/07/2022 22:29:24,14.37,,,,,
11413,05/07/2022 22:34:24,14.37,,,,,
11414,05/07/2022 22:39:24,14.28,,,,,
11415,05/07/2022 22:44:24,14.24,,,,,
11416,05/07/2022 22:49:24,14.20,,,,,
11417,05/07/2022 22:54:24,14.11,,,,,
11418,05/07/2022 22:59:24,14.03,,,,,
11419,05/07/2022 23:04:24,13.85,,,,,
11420,05/07/2022 23:09:24,13.81,,,,,
11421,05/07/2022 23:14:24,13.68,,,,,
11422,05/07/2022 23:19:24,13.51,,,,,
11423,05/07/2022 23:24:24,13.34,,,,,
11424,05/07/2022 23:29:24,13.21,,,,,
11425,05/07/2022 23:34:24,13.04,,,,,
11426,05/07/2022 23:39:24,12.87,,,,,
11427,05/07/2022 23:44:24,12.70,,,,,
11428,05/07/2022 23:49:24,12.57,,,,,
11429,05/07/2022 23:54:24,12.35,,,,,
11430,05/07/2022 23:59:24,12.14,,,,,
11431,05/08/2022 00:04:24,11.97,,,,,
11432,05/08/2022 00:09:24,11.79,,,,,
11433,05/08/2022 00:14:24,11.62,,,,,
11434,05/08/2022 00:19:24,11.45,,,,,
11435,05/08/2022 00:24:24,11.32,,,,,
11436,05/08/2022 00:29:24,11.11,,,,,
11437,05/08/2022 00:34:24,10.98,,,,,
11438,05/08/2022 00:39:24,10.89,,,,,
11439,05/08/2022 00:44:24,10.81,,,,,
11440,05/08/2022 00:49:24,10.89,,,,,
11441,05/08/2022 00:54:24,10.98,,,,,
11442,05/08/2022 00:59:24,11.11,,,,,
11443,05/08/2022 01:04:24,11.28,,,,,
11444,05/08/2022 01:09:24,11.41,,,,,
11445,05/08/2022 01:14:24,11.54,,,,,
11446,05/08/2022 01:19:24,11.67,,,,,
11447,05/08/2022 01:24:24,11.71,,,,,
11448,05/08/2022 01:29:24,11.75,,,,,
11449,05/08/2022 01:34:24,11.75,,,,,
11450,05/08/2022 01:39:24,11.79,,,,,
11451,05/08/2022 01:44:24,11.79,,,,,
11452,05/08/2022 01:49:24,11.79,,,,,
11453,05/08/2022 01:54:24,11.79,,,,,
11454,05/08/2022 01:59:24,11.79,,,,,
11455,05/08/2022 02:04:24,11.79,,,,,
11456,05/08/2022 02:09:24,11.67,,,,,
11457,05/08/2022 02:14:24,11.62,,,,,
11458,05/08/2022 02:19:24,11.62,,,,,
11459,05/08/2022 02:24:24,11.49,,,,,
11460,05/08/2022 02:29:24,11.41,,,,,
11461,05/08/2022 02:34:24,11.41,,,,,
11462,05/08/2022 02:39:24,11.32,,,,,
11463,05/08/2022 02:44:24,11.28,,,,,
11464,05/08/2022 02:49:24,11.24,,,,,
11465,05/08/2022 02:54:24,11.15,,,,,
11466,05/08/2022 02:59:24,11.07,,,,,
11467,05/08/2022 03:04:24,11.02,,,,,
11468,05/08/2022 03:09:24,10.89,,,,,
11469,05/08/2022 03:14:24,10.81,,,,,
11470,05/08/2022 03:19:24,10.72,,,,,
11471,05/08/2022 03:24:24,10.64,,,,,
11472,05/08/2022 03:29:24,10.55,,,,,
11473,05/08/2022 03:34:24,10.38,,,,,
11474,05/08/2022 03:39:24,10.34,,,,,
11475,05/08/2022 03:44:24,10.21,,,,,
11476,05/08/2022 03:49:24,10.04,,,,,
11477,05/08/2022 03:54:24,9.74,,,,,
11478,05/08/2022 03:59:24,9.52,,,,,
11479,05/08/2022 04:04:24,9.35,,,,,
11480,05/08/2022 04:09:24,9.14,,,,,
11481,05/08/2022 04:14:24,8.96,,,,,
11482,05/08/2022 04:19:24,8.83,,,,,
11483,05/08/2022 04:24:24,8.79,,,,,
11484,05/08/2022 04:29:24,8.66,,,,,
11485,05/08/2022 04:34:24,8.62,,,,,
11486,05/08/2022 04:39:24,8.58,,,,,
11487,05/08/2022 04:44:24,8.53,,,,,
11488,05/08/2022 04:49:24,8.41,,,,,
11489,05/08/2022 04:54:24,8.23,,,,,
11490,05/08/2022 04:59:24,8.06,,,,,
11491,05/08/2022 05:04:24,7.85,,,,,
11492,05/08/2022 05:09:24,7.68,,,,,
11493,05/08/2022 05:14:24,7.55,,,,,
11494,05/08/2022 05:19:24,7.33,,,,,
11495,05/08/2022 05:24:24,7.20,,,,,
11496,05/08/2022 05:29:24,7.03,,,,,
11497,05/08/2022 05:34:24,6.86,,,,,
11498,05/08/2022 05:39:24,6.69,,,,,
11499,05/08/2022 05:44:24,6.52,,,,,
11500,05/08/2022 05:49:24,6.43,,,,,
11501,05/08/2022 05:54:24,6.39,,,,,
11502,05/08/2022 05:59:24,6.43,,,,,
11503,05/08/2022 06:04:24,6.48,,,,,
11504,05/08/2022 06:09:24,6.56,,,,,
11505,05/08/2022 06:14:24,6.56,,,,,
11506,05/08/2022 06:19:24,6.60,,,,,
11507,05/08/2022 06:24:24,6.65,,,,,
11508,05/08/2022 06:29:24,6.73,,,,,
11509,05/08/2022 06:34:24,6.86,,,,,
11510,05/08/2022 06:39:24,6.99,,,,,
11511,05/08/2022 06:44:24,7.16,,,,,
11512,05/08/2022 06:49:24,7.42,,,,,
11513,05/08/2022 06:54:24,7.85,,,,,
11514,05/08/2022 06:59:24,8.23,,,,,
11515,05/08/2022 07:04:24,8.62,,,,,
11516,05/08/2022 07:09:24,9.22,,,,,
11517,05/08/2022 07:14:24,10.04,,,,,
11518,05/08/2022 07:19:24,10.98,,,,,
11519,05/08/2022 07:24:24,11.92,,,,,
11520,05/08/2022 07:29:24,12.74,,,,,
11521,05/08/2022 07:34:24,13.55,,,,,
11522,05/08/2022 07:39:24,14.24,,,,,
11523,05/08/2022 07:44:24,14.97,,,,,
11524,05/08/2022 07:49:24,15.61,,,,,
11525,05/08/2022 07:54:24,16.21,,,,,
11526,05/08/2022 07:59:24,16.81,,,,,
11527,05/08/2022 08:04:24,17.33,,,,,
11528,05/08/2022 08:09:24,17.72,,,,,
11529,05/08/2022 08:14:24,18.10,,,,,
11530,05/08/2022 08:19:24,18.32,,,,,
11531,05/08/2022 08:24:24,18.49,,,,,
11532,05/08/2022 08:29:24,18.70,,,,,
11533,05/08/2022 08:34:24,18.87,,,,,
11534,05/08/2022 08:39:24,19.13,,,,,
11535,05/08/2022 08:44:24,19.39,,,,,
11536,05/08/2022 08:49:24,19.47,,,,,
11537,05/08/2022 08:54:24,19.47,,,,,
11538,05/08/2022 08:59:24,19.43,,,,,
11539,05/08/2022 09:04:24,19.43,,,,,
11540,05/08/2022 09:09:24,19.56,,,,,
11541,05/08/2022 09:14:24,19.52,,,,,
11542,05/08/2022 09:19:24,19.43,,,,,
11543,05/08/2022 09:24:24,19.39,,,,,
11544,05/08/2022 09:29:24,19.52,,,,,
11545,05/08/2022 09:34:24,19.35,,,,,
11546,05/08/2022 09:39:24,19.22,,,,,
11547,05/08/2022 09:44:24,19.05,,,,,
11548,05/08/2022 09:49:24,18.66,,,,,
11549,05/08/2022 09:54:24,18.49,,,,,
11550,05/08/2022 09:59:24,18.49,,,,,
11551,05/08/2022 10:04:24,18.49,,,,,
11552,05/08/2022 10:09:24,18.49,,,,,
11553,05/08/2022 10:14:24,18.53,,,,,
11554,05/08/2022 10:19:24,18.57,,,,,
11555,05/08/2022 10:24:24,18.53,,,,,
11556,05/08/2022 10:29:24,18.62,,,,,
11557,05/08/2022 10:34:24,18.83,,,,,
11558,05/08/2022 10:39:24,19.05,,,,,
11559,05/08/2022 10:44:24,19.30,,,,,
11560,05/08/2022 10:49:24,19.39,,,,,
11561,05/08/2022 10:54:24,19.26,,,,,
11562,05/08/2022 10:59:24,18.83,,,,,
11563,05/08/2022 11:04:24,18.44,,,,,
11564,05/08/2022 11:09:24,17.93,,,,,
11565,05/08/2022 11:14:24,17.67,,,,,
11566,05/08/2022 11:19:24,17.63,,,,,
11567,05/08/2022 11:24:24,17.63,,,,,
11568,05/08/2022 11:29:24,17.63,,,,,
11569,05/08/2022 11:34:24,17.67,,,,,
11570,05/08/2022 11:39:24,17.80,,,,,
11571,05/08/2022 11:44:24,17.84,,,,,
11572,05/08/2022 11:49:24,18.10,,,,,
11573,05/08/2022 11:54:24,18.19,,,,,
11574,05/08/2022 11:59:24,18.19,,,,,
11575,05/08/2022 12:04:24,18.36,,,,,
11576,05/08/2022 12:09:24,18.40,,,,,
11577,05/08/2022 12:14:24,18.36,,,,,
11578,05/08/2022 12:19:24,18.14,,,,,
11579,05/08/2022 12:24:24,18.02,,,,,
11580,05/08/2022 12:29:24,18.27,,,,,
11581,05/08/2022 12:34:24,18.53,,,,,
11582,05/08/2022 12:39:24,18.83,,,,,
11583,05/08/2022 12:44:24,18.74,,,,,
11584,05/08/2022 12:49:24,18.57,,,,,
11585,05/08/2022 12:54:24,18.40,,,,,
11586,05/08/2022 12:59:24,18.40,,,,,
11587,05/08/2022 13:04:24,18.62,,,,,
11588,05/08/2022 13:09:24,18.70,,,,,
11589,05/08/2022 13:14:24,18.74,,,,,
11590,05/08/2022 13:19:24,18.87,,,,,
11591,05/08/2022 13:24:24,19.00,,,,,
11592,05/08/2022 13:29:24,19.26,,,,,
11593,05/08/2022 13:34:24,19.35,,,,,
11594,05/08/2022 13:39:24,19.52,,,,,
11595,05/08/2022 13:44:24,19.43,,,,,
11596,05/08/2022 13:49:24,19.39,,,,,
11597,05/08/2022 13:54:24,19.35,,,,,
11598,05/08/2022 13:59:24,19.39,,,,,
11599,05/08/2022 14:04:24,19.39,,,,,
11600,05/08/2022 14:09:24,19.35,,,,,
11601,05/08/2022 14:14:24,19.47,,,,,
11602,05/08/2022 14:19:24,19.56,,,,,
11603,05/08/2022 14:24:24,19.65,,,,,
11604,05/08/2022 14:29:24,19.77,,,,,
11605,05/08/2022 14:34:24,19.90,,,,,
11606,05/08/2022 14:39:24,19.99,,,,,
11607,05/08/2022 14:44:24,20.03,,,,,
11608,05/08/2022 14:49:24,20.25,,,,,
11609,05/08/2022 14:54:24,20.42,,,,,
11610,05/08/2022 14:59:24,20.42,,,,,
11611,05/08/2022 15:04:24,20.50,,,,,
11612,05/08/2022 15:09:24,20.46,,,,,
11613,05/08/2022 15:14:24,20.33,,,,,
11614,05/08/2022 15:19:24,20.25,,,,,
11615,05/08/2022 15:24:24,20.25,,,,,
11616,05/08/2022 15:29:24,20.37,,,,,
11617,05/08/2022 15:34:24,20.37,,,,,
11618,05/08/2022 15:39:24,20.29,,,,,
11619,05/08/2022 15:44:24,20.20,,,,,
11620,05/08/2022 15:49:24,20.12,,,,,
11621,05/08/2022 15:54:24,20.07,,,,,
11622,05/08/2022 15:59:24,19.99,,,,,
11623,05/08/2022 16:04:24,19.90,,,,,
11624,05/08/2022 16:09:24,19.77,,,,,
11625,05/08/2022 16:14:24,19.60,,,,,
11626,05/08/2022 16:19:24,19.39,,,,,
11627,05/08/2022 16:24:24,19.30,,,,,
11628,05/08/2022 16:29:24,19.26,,,,,
11629,05/08/2022 16:34:24,19.26,,,,,
11630,05/08/2022 16:39:24,19.00,,,,,
11631,05/08/2022 16:44:24,18.79,,,,,
11632,05/08/2022 16:49:24,18.70,,,,,
11633,05/08/2022 16:54:24,18.40,,,,,
11634,05/08/2022 16:59:24,18.06,,,,,
11635,05/08/2022 17:04:24,17.72,,,,,
11636,05/08/2022 17:09:24,17.54,,,,,
11637,05/08/2022 17:14:24,17.59,,,,,
11638,05/08/2022 17:19:24,17.67,,,,,
11639,05/08/2022 17:24:24,17.84,,,,,
11640,05/08/2022 17:29:24,17.93,,,,,
11641,05/08/2022 17:34:24,17.97,,,,,
11642,05/08/2022 17:39:24,17.89,,,,,
11643,05/08/2022 17:44:24,17.76,,,,,
11644,05/08/2022 17:49:24,17.63,,,,,
11645,05/08/2022 17:54:24,17.54,,,,,
11646,05/08/2022 17:59:24,17.50,,,,,
11647,05/08/2022 18:04:24,17.41,,,,,
11648,05/08/2022 18:09:24,17.29,,,,,
11649,05/08/2022 18:14:24,17.29,,,,,
11650,05/08/2022 18:19:24,17.16,,,,,
11651,05/08/2022 18:24:24,17.11,,,,,
11652,05/08/2022 18:29:24,17.03,,,,,
11653,05/08/2022 18:34:24,16.99,,,,,
11654,05/08/2022 18:39:24,16.99,,,,,
11655,05/08/2022 18:44:24,16.73,,,,,
11656,05/08/2022 18:49:24,16.43,,,,,
11657,05/08/2022 18:54:24,16.13,,,,,
11658,05/08/2022 18:59:24,15.87,,,,,
11659,05/08/2022 19:04:24,15.61,,,,,
11660,05/08/2022 19:09:24,15.36,,,,,
11661,05/08/2022 19:14:24,15.06,,,,,
11662,05/08/2022 19:19:24,14.80,,,,,
11663,05/08/2022 19:24:24,14.63,,,,,
11664,05/08/2022 19:29:24,14.45,,,,,
11665,05/08/2022 19:34:24,14.28,,,,,
11666,05/08/2022 19:39:24,14.07,,,,,
11667,05/08/2022 19:44:24,13.85,,,,,
11668,05/08/2022 19:49:24,13.64,,,,,
11669,05/08/2022 19:54:24,13.47,,,,,
11670,05/08/2022 19:59:24,13.34,,,,,
11671,05/08/2022 20:04:24,13.12,,,,,
11672,05/08/2022 20:09:24,13.04,,,,,
11673,05/08/2022 20:14:24,12.87,,,,,
11674,05/08/2022 20:19:24,12.65,,,,,
11675,05/08/2022 20:24:24,12.48,,,,,
11676,05/08/2022 20:29:24,12.31,,,,,
11677,05/08/2022 20:34:24,12.14,,,,,
11678,05/08/2022 20:39:24,11.97,,,,,
11679,05/08/2022 20:44:24,11.75,,,,,
11680,05/08/2022 20:49:24,11.58,,,,,
11681,05/08/2022 20:54:24,11.37,,,,,
11682,05/08/2022 20:59:24,11.24,,,,,
11683,05/08/2022 21:04:24,11.15,,,,,
11684,05/08/2022 21:09:24,11.11,,,,,
11685,05/08/2022 21:14:24,11.07,,,,,
11686,05/08/2022 21:19:24,11.02,,,,,
11687,05/08/2022 21:24:24,10.94,,,,,
11688,05/08/2022 21:29:24,10.81,,,,,
11689,05/08/2022 21:34:24,10.64,,,,,
11690,05/08/2022 21:39:24,10.46,,,,,
11691,05/08/2022 21:44:24,10.25,,,,,
11692,05/08/2022 21:49:24,10.04,,,,,
11693,05/08/2022 21:54:24,9.82,,,,,
11694,05/08/2022 21:59:24,9.61,,,,,
11695,05/08/2022 22:04:24,9.44,,,,,
11696,05/08/2022 22:09:24,9.26,,,,,
11697,05/08/2022 22:14:24,9.18,,,,,
11698,05/08/2022 22:19:24,9.01,,,,,
11699,05/08/2022 22:24:24,8.88,,,,,
11700,05/08/2022 22:29:24,8.75,,,,,
11701,05/08/2022 22:34:24,8.62,,,,,
11702,05/08/2022 22:39:24,8.45,,,,,
11703,05/08/2022 22:44:24,8.32,,,,,
11704,05/08/2022 22:49:24,8.23,,,,,
11705,05/08/2022 22:54:24,8.28,,,,,
11706,05/08/2022 22:59:24,8.19,,,,,
11707,05/08/2022 23:04:24,8.23,,,,,
11708,05/08/2022 23:09:24,8.23,,,,,
11709,05/08/2022 23:14:24,8.28,,,,,
11710,05/08/2022 23:19:24,8.36,,,,,
11711,05/08/2022 23:24:24,8.41,,,,,
11712,05/08/2022 23:29:24,8.49,,,,,
11713,05/08/2022 23:34:24,8.41,,,,,
11714,05/08/2022 23:39:24,8.41,,,,,
11715,05/08/2022 23:44:24,8.32,,,,,
11716,05/08/2022 23:49:24,8.28,,,,,
11717,05/08/2022 23:54:24,8.28,,,,,
11718,05/08/2022 23:59:24,8.23,,,,,
11719,05/09/2022 00:04:24,8.28,,,,,
11720,05/09/2022 00:09:24,8.28,,,,,
11721,05/09/2022 00:14:24,8.32,,,,,
11722,05/09/2022 00:19:24,8.36,,,,,
11723,05/09/2022 00:24:24,8.36,,,,,
11724,05/09/2022 00:29:24,8.28,,,,,
11725,05/09/2022 00:34:24,8.19,,,,,
11726,05/09/2022 00:39:24,8.23,,,,,
11727,05/09/2022 00:44:24,8.19,,,,,
11728,05/09/2022 00:49:24,8.11,,,,,
11729,05/09/2022 00:54:24,8.11,,,,,
11730,05/09/2022 00:59:24,8.11,,,,,
11731,05/09/2022 01:04:24,8.06,,,,,
11732,05/09/2022 01:09:24,8.06,,,,,
11733,05/09/2022 01:14:24,8.06,,,,,
11734,05/09/2022 01:19:24,8.11,,,,,
11735,05/09/2022 01:24:24,8.06,,,,,
11736,05/09/2022 01:29:24,8.02,,,,,
11737,05/09/2022 01:34:24,7.93,,,,,
11738,05/09/2022 01:39:24,7.98,,,,,
11739,05/09/2022 01:44:24,8.06,,,,,
11740,05/09/2022 01:49:24,8.11,,,,,
11741,05/09/2022 01:54:24,8.11,,,,,
11742,05/09/2022 01:59:24,8.15,,,,,
11743,05/09/2022 02:04:24,8.11,,,,,
11744,05/09/2022 02:09:24,8.11,,,,,
11745,05/09/2022 02:14:24,8.06,,,,,
11746,05/09/2022 02:19:24,8.02,,,,,
11747,05/09/2022 02:24:24,7.98,,,,,
11748,05/09/2022 02:29:24,7.93,,,,,
11749,05/09/2022 02:34:24,7.93,,,,,
11750,05/09/2022 02:39:24,7.98,,,,,
11751,05/09/2022 02:44:24,8.06,,,,,
11752,05/09/2022 02:49:24,8.11,,,,,
11753,05/09/2022 02:54:24,8.19,,,,,
11754,05/09/2022 02:59:24,8.23,,,,,
11755,05/09/2022 03:04:24,8.41,,,,,
11756,05/09/2022 03:09:24,8.45,,,,,
11757,05/09/2022 03:14:24,8.41,,,,,
11758,05/09/2022 03:19:24,8.28,,,,,
11759,05/09/2022 03:24:24,8.19,,,,,
11760,05/09/2022 03:29:24,8.15,,,,,
11761,05/09/2022 03:34:24,7.98,,,,,
11762,05/09/2022 03:39:24,7.89,,,,,
11763,05/09/2022 03:44:24,7.81,,,,,
11764,05/09/2022 03:49:24,7.72,,,,,
11765,05/09/2022 03:54:24,7.63,,,,,
11766,05/09/2022 03:59:24,7.63,,,,,
11767,05/09/2022 04:04:24,7.55,,,,,
11768,05/09/2022 04:09:24,7.50,,,,,
11769,05/09/2022 04:14:24,7.38,,,,,
11770,05/09/2022 04:19:24,7.33,,,,,
11771,05/09/2022 04:24:24,7.29,,,,,
11772,05/09/2022 04:29:24,7.20,,,,,
11773,05/09/2022 04:34:24,7.16,,,,,
11774,05/09/2022 04:39:24,7.12,,,,,
11775,05/09/2022 04:44:24,7.08,,,,,
11776,05/09/2022 04:49:24,7.03,,,,,
11777,05/09/2022 04:54:24,6.95,,,,,
11778,05/09/2022 04:59:24,6.90,,,,,
11779,05/09/2022 05:04:24,6.78,,,,,
11780,05/09/2022 05:09:24,6.69,,,,,
11781,05/09/2022 05:14:24,6.56,,,,,
11782,05/09/2022 05:19:24,6.48,,,,,
11783,05/09/2022 05:24:24,6.35,,,,,
11784,05/09/2022 05:29:24,6.26,,,,,
11785,05/09/2022 05:34:24,6.13,,,,,
11786,05/09/2022 05:39:24,6.05,,,,,
11787,05/09/2022 05:44:24,5.92,,,,,
11788,05/09/2022 05:49:24,5.79,,,,,
11789,05/09/2022 05:54:24,5.62,,,,,
11790,05/09/2022 05:59:24,5.49,,,,,
11791,05/09/2022 06:04:24,5.40,,,,,
11792,05/09/2022 06:09:24,5.36,,,,,
11793,05/09/2022 06:14:24,5.27,,,,,
11794,05/09/2022 06:19:24,5.23,,,,,
11795,05/09/2022 06:24:24,5.19,,,,,
11796,05/09/2022 06:29:24,5.23,,,,,
11797,05/09/2022 06:34:24,5.15,,,,,
11798,05/09/2022 06:39:24,5.19,,,,,
11799,05/09/2022 06:44:24,5.27,,,,,
11800,05/09/2022 06:49:24,5.49,,,,,
11801,05/09/2022 06:54:24,6.17,,,,,
11802,05/09/2022 06:59:24,7.20,,,,,
11803,05/09/2022 07:04:24,8.32,,,,,
11804,05/09/2022 07:09:24,9.44,,,,,
11805,05/09/2022 07:14:24,10.59,,,,,
11806,05/09/2022 07:19:24,11.67,,,,,
11807,05/09/2022 07:24:24,12.78,,,,,
11808,05/09/2022 07:29:24,13.77,,,,,
11809,05/09/2022 07:34:24,14.50,,,,,
11810,05/09/2022 07:39:24,15.14,,,,,
11811,05/09/2022 07:44:24,15.87,,,,,
11812,05/09/2022 07:49:24,16.51,,,,,
11813,05/09/2022 07:54:24,17.16,,,,,
11814,05/09/2022 07:59:24,17.76,,,,,
11815,05/09/2022 08:04:24,18.36,,,,,
11816,05/09/2022 08:09:24,18.83,,,,,
11817,05/09/2022 08:14:24,19.26,,,,,
11818,05/09/2022 08:19:24,19.52,,,,,
11819,05/09/2022 08:24:24,19.82,,,,,
11820,05/09/2022 08:29:24,20.12,,,,,
11821,05/09/2022 08:34:24,20.50,,,,,
11822,05/09/2022 08:39:24,20.85,,,,,
11823,05/09/2022 08:44:24,20.80,,,,,
11824,05/09/2022 08:49:24,20.68,,,,,
11825,05/09/2022 08:54:24,20.33,,,,,
11826,05/09/2022 08:59:24,20.20,,,,,
11827,05/09/2022 09:04:24,20.20,,,,,
11828,05/09/2022 09:09:24,20.20,,,,,
11829,05/09/2022 09:14:24,20.16,,,,,
11830,05/09/2022 09:19:24,20.12,,,,,
11831,05/09/2022 09:24:24,20.16,,,,,
11832,05/09/2022 09:29:24,19.99,,,,,
11833,05/09/2022 09:34:24,20.20,,,,,
11834,05/09/2022 09:39:24,20.20,,,,,
11835,05/09/2022 09:44:24,20.16,,,,,
11836,05/09/2022 09:49:24,20.12,,,,,
11837,05/09/2022 09:54:24,20.03,,,,,
11838,05/09/2022 09:59:24,19.73,,,,,
11839,05/09/2022 10:04:24,19.56,,,,,
11840,05/09/2022 10:09:24,19.30,,,,,
11841,05/09/2022 10:14:24,19.22,,,,,
11842,05/09/2022 10:19:24,19.26,,,,,
11843,05/09/2022 10:24:24,19.13,,,,,
11844,05/09/2022 10:29:24,18.79,,,,,
11845,05/09/2022 10:34:24,18.53,,,,,
11846,05/09/2022 10:39:24,18.27,,,,,
11847,05/09/2022 10:44:24,18.14,,,,,
11848,05/09/2022 10:49:24,18.32,,,,,
11849,05/09/2022 10:54:24,18.66,,,,,
11850,05/09/2022 10:59:24,19.05,,,,,
11851,05/09/2022 11:04:24,19.39,,,,,
11852,05/09/2022 11:09:24,19.56,,,,,
11853,05/09/2022 11:14:24,19.82,,,,,
11854,05/09/2022 11:19:24,20.12,,,,,
11855,05/09/2022 11:24:24,20.42,,,,,
11856,05/09/2022 11:29:24,20.37,,,,,
11857,05/09/2022 11:34:24,20.25,,,,,
11858,05/09/2022 11:39:24,20.25,,,,,
11859,05/09/2022 11:44:24,20.16,,,,,
11860,05/09/2022 11:49:24,19.99,,,,,
11861,05/09/2022 11:54:24,19.65,,,,,
11862,05/09/2022 11:59:24,19.17,,,,,
11863,05/09/2022 12:04:24,18.87,,,,,
11864,05/09/2022 12:09:24,18.74,,,,,
11865,05/09/2022 12:14:24,18.96,,,,,
11866,05/09/2022 12:19:24,19.13,,,,,
11867,05/09/2022 12:24:24,19.22,,,,,
11868,05/09/2022 12:29:24,19.09,,,,,
11869,05/09/2022 12:34:24,18.79,,,,,
11870,05/09/2022 12:39:24,18.53,,,,,
11871,05/09/2022 12:44:24,18.62,,,,,
11872,05/09/2022 12:49:24,18.87,,,,,
11873,05/09/2022 12:54:24,19.00,,,,,
11874,05/09/2022 12:59:24,19.17,,,,,
11875,05/09/2022 13:04:24,19.17,,,,,
11876,05/09/2022 13:09:24,19.13,,,,,
11877,05/09/2022 13:14:24,19.30,,,,,
11878,05/09/2022 13:19:24,19.56,,,,,
11879,05/09/2022 13:24:24,19.86,,,,,
11880,05/09/2022 13:29:24,20.12,,,,,
11881,05/09/2022 13:34:24,20.16,,,,,
11882,05/09/2022 13:39:24,20.33,,,,,
11883,05/09/2022 13:44:24,20.46,,,,,
11884,05/09/2022 13:49:24,20.46,,,,,
11885,05/09/2022 13:54:24,20.29,,,,,
11886,05/09/2022 13:59:24,19.99,,,,,
11887,05/09/2022 14:04:24,19.77,,,,,
11888,05/09/2022 14:09:24,19.56,,,,,
11889,05/09/2022 14:14:24,19.39,,,,,
11890,05/09/2022 14:19:24,19.52,,,,,
11891,05/09/2022 14:24:24,19.56,,,,,
11892,05/09/2022 14:29:24,19.35,,,,,
11893,05/09/2022 14:34:24,19.00,,,,,
11894,05/09/2022 14:39:24,18.49,,,,,
11895,05/09/2022 14:44:24,17.97,,,,,
11896,05/09/2022 14:49:24,17.80,,,,,
11897,05/09/2022 14:54:24,17.89,,,,,
11898,05/09/2022 14:59:24,18.06,,,,,
11899,05/09/2022 15:04:24,18.36,,,,,
11900,05/09/2022 15:09:24,18.53,,,,,
11901,05/09/2022 15:14:24,18.62,,,,,
11902,05/09/2022 15:19:24,18.74,,,,,
11903,05/09/2022 15:24:24,19.05,,,,,
11904,05/09/2022 15:29:24,19.30,,,,,
11905,05/09/2022 15:34:24,19.43,,,,,
11906,05/09/2022 15:39:24,19.30,,,,,
11907,05/09/2022 15:44:24,19.17,,,,,
11908,05/09/2022 15:49:24,19.26,,,,,
11909,05/09/2022 15:54:24,19.43,,,,,
11910,05/09/2022 15:59:24,19.43,,,,,
11911,05/09/2022 16:04:24,19.56,,,,,
11912,05/09/2022 16:09:24,19.43,,,,,
11913,05/09/2022 16:14:24,19.22,,,,,
11914,05/09/2022 16:19:24,18.92,,,,,
11915,05/09/2022 16:24:24,18.66,,,,,
11916,05/09/2022 16:29:24,18.53,,,,,
11917,05/09/2022 16:34:24,18.62,,,,,
11918,05/09/2022 16:39:24,18.83,,,,,
11919,05/09/2022 16:44:24,18.96,,,,,
11920,05/09/2022 16:49:24,19.05,,,,,
11921,05/09/2022 16:54:24,19.17,,,,,
11922,05/09/2022 16:59:24,19.22,,,,,
11923,05/09/2022 17:04:24,19.26,,,,,
11924,05/09/2022 17:09:24,19.22,,,,,
11925,05/09/2022 17:14:24,19.17,,,,,
11926,05/09/2022 17:19:24,19.09,,,,,
11927,05/09/2022 17:24:24,19.00,,,,,
11928,05/09/2022 17:29:24,18.66,,,,,
11929,05/09/2022 17:34:24,18.40,,,,,
11930,05/09/2022 17:39:24,18.36,,,,,
11931,05/09/2022 17:44:24,18.27,,,,,
11932,05/09/2022 17:49:24,18.19,,,,,
11933,05/09/2022 17:54:24,18.06,,,,,
11934,05/09/2022 17:59:24,17.97,,,,,
11935,05/09/2022 18:04:24,17.89,,,,,
11936,05/09/2022 18:09:24,17.89,,,,,
11937,05/09/2022 18:14:24,17.89,,,,,
11938,05/09/2022 18:19:24,17.84,,,,,
11939,05/09/2022 18:24:24,17.80,,,,,
11940,05/09/2022 18:29:24,17.72,,,,,
11941,05/09/2022 18:34:24,17.63,,,,,
11942,05/09/2022 18:39:24,17.50,,,,,
11943,05/09/2022 18:44:24,17.37,,,,,
11944,05/09/2022 18:49:24,17.24,,,,,
11945,05/09/2022 18:54:24,17.11,,,,,
11946,05/09/2022 18:59:24,16.94,,,,,
11947,05/09/2022 19:04:24,16.77,,,,,
11948,05/09/2022 19:09:24,16.51,,,,,
11949,05/09/2022 19:14:24,16.34,,,,,
11950,05/09/2022 19:19:24,16.08,,,,,
11951,05/09/2022 19:24:24,15.83,,,,,
11952,05/09/2022 19:29:24,15.61,,,,,
11953,05/09/2022 19:34:24,15.31,,,,,
11954,05/09/2022 19:39:24,15.10,,,,,
11955,05/09/2022 19:44:24,14.80,,,,,
11956,05/09/2022 19:49:24,14.54,,,,,
11957,05/09/2022 19:54:24,14.33,,,,,
11958,05/09/2022 19:59:24,14.11,,,,,
11959,05/09/2022 20:04:24,13.85,,,,,
11960,05/09/2022 20:09:24,13.60,,,,,
11961,05/09/2022 20:14:24,13.34,,,,,
11962,05/09/2022 20:19:24,13.21,,,,,
11963,05/09/2022 20:24:24,12.95,,,,,
