#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,Stopped,End of File
9121,06/04/2022 03:24:45,16.36,74.01,11.74,,,,
9122,06/04/2022 03:29:45,16.21,74.06,11.60,,,,
9123,06/04/2022 03:34:45,16.17,74.50,11.65,,,,
9124,06/04/2022 03:39:45,16.17,73.96,11.54,,,,
9125,06/04/2022 03:44:45,16.18,73.70,11.50,,,,
9126,06/04/2022 03:49:45,16.16,73.30,11.39,,,,
9127,06/04/2022 03:54:45,16.19,74.03,11.58,,,,
9128,06/04/2022 03:59:45,16.12,74.96,11.69,,,,
9129,06/04/2022 04:04:45,16.15,75.04,11.74,,,,
9130,06/04/2022 04:09:45,16.04,74.81,11.59,,,,
9131,06/04/2022 04:14:45,15.98,74.98,11.56,,,,
9132,06/04/2022 04:19:45,16.06,74.28,11.50,,,,
9133,06/04/2022 04:24:45,16.04,74.09,11.44,,,,
9134,06/04/2022 04:29:45,16.06,74.68,11.58,,,,
9135,06/04/2022 04:34:45,16.10,74.50,11.58,,,,
9136,06/04/2022 04:39:45,16.04,74.38,11.50,,,,
9137,06/04/2022 04:44:45,15.88,75.20,11.51,,,,
9138,06/04/2022 04:49:45,15.83,75.08,11.44,,,,
9139,06/04/2022 04:54:45,15.71,75.97,11.50,,,,
9140,06/04/2022 04:59:45,15.61,76.00,11.41,,,,
9141,06/04/2022 05:04:45,15.51,76.41,11.39,,,,
9142,06/04/2022 05:09:45,15.44,76.87,11.42,,,,
9143,06/04/2022 05:14:45,15.48,76.23,11.33,,,,
9144,06/04/2022 05:19:45,15.54,75.94,11.33,,,,
9145,06/04/2022 05:24:45,15.52,76.18,11.36,,,,
9146,06/04/2022 05:29:45,15.44,76.55,11.36,,,,
9147,06/04/2022 05:34:45,15.49,76.33,11.37,,,,
9148,06/04/2022 05:39:45,15.49,76.21,11.34,,,,
9149,06/04/2022 05:44:45,15.53,76.00,11.33,,,,
9150,06/04/2022 05:49:45,15.57,76.28,11.43,,,,
9151,06/04/2022 05:54:45,15.60,75.79,11.36,,,,
9152,06/04/2022 05:59:45,15.60,76.03,11.41,,,,
9153,06/04/2022 06:04:45,15.67,76.20,11.51,,,,
9154,06/04/2022 06:09:45,15.78,76.04,11.59,,,,
9155,06/04/2022 06:14:45,15.85,76.82,11.81,,,,
9156,06/04/2022 06:19:45,15.93,76.61,11.85,,,,
9157,06/04/2022 06:24:45,16.05,76.14,11.87,,,,
9158,06/04/2022 06:29:45,16.11,76.40,11.97,,,,
9159,06/04/2022 06:34:45,16.19,76.47,12.07,,,,
9160,06/04/2022 06:39:45,16.26,75.75,11.99,,,,
9161,06/04/2022 06:44:45,16.46,74.64,11.96,,,,
9162,06/04/2022 06:49:45,16.76,73.79,12.08,,,,
9163,06/04/2022 06:54:45,16.90,72.83,12.01,,,,
9164,06/04/2022 06:59:45,16.98,73.42,12.21,,,,
9165,06/04/2022 07:04:45,17.07,74.04,12.43,,,,
9166,06/04/2022 07:09:45,17.23,73.12,12.39,,,,
9167,06/04/2022 07:14:45,17.39,74.18,12.77,,,,
9168,06/04/2022 07:19:45,17.50,74.49,12.94,,,,
9169,06/04/2022 07:24:45,17.51,73.21,12.68,,,,
9170,06/04/2022 07:29:45,17.60,71.24,12.35,,,,
9171,06/04/2022 07:34:45,17.73,71.03,12.42,,,,
9172,06/04/2022 07:39:45,17.95,70.13,12.45,,,,
9173,06/04/2022 07:44:45,18.19,68.56,12.33,,,,
9174,06/04/2022 07:49:45,18.55,66.73,12.26,,,,
9175,06/04/2022 07:54:45,18.83,68.53,12.94,,,,
9176,06/04/2022 07:59:45,19.01,63.08,11.85,,,,
9177,06/04/2022 08:04:45,19.27,63.50,12.19,,,,
9178,06/04/2022 08:09:45,19.60,61.70,12.07,,,,
9179,06/04/2022 08:14:45,19.76,59.20,11.59,,,,
9180,06/04/2022 08:19:45,19.85,56.29,10.91,,,,
9181,06/04/2022 08:24:45,19.89,53.80,10.27,,,,
9182,06/04/2022 08:29:45,20.06,53.94,10.47,,,,
9183,06/04/2022 08:34:45,20.17,52.93,10.29,,,,
9184,06/04/2022 08:39:45,20.05,52.11,9.94,,,,
9185,06/04/2022 08:44:45,20.10,52.39,10.06,,,,
9186,06/04/2022 08:49:45,20.14,51.23,9.77,,,,
9187,06/04/2022 08:54:45,20.17,52.82,10.26,,,,
9188,06/04/2022 08:59:45,20.37,50.60,9.80,,,,
9189,06/04/2022 09:04:45,20.55,50.32,9.88,,,,
9190,06/04/2022 09:09:45,20.76,48.76,9.61,,,,
9191,06/04/2022 09:14:45,20.95,48.52,9.71,,,,
9192,06/04/2022 09:19:45,21.01,48.18,9.65,,,,
9193,06/04/2022 09:24:45,21.03,48.66,9.82,,,,
9194,06/04/2022 09:29:45,21.25,47.04,9.52,,,,
9195,06/04/2022 09:34:45,21.43,47.00,9.67,,,,
9196,06/04/2022 09:39:45,21.54,47.27,9.86,,,,
9197,06/04/2022 09:44:45,21.72,46.59,9.80,,,,
9198,06/04/2022 09:49:45,21.78,46.51,9.83,,,,
9199,06/04/2022 09:54:45,21.91,46.90,10.07,,,,
9200,06/04/2022 09:59:45,22.06,47.43,10.38,,,,
9201,06/04/2022 10:04:45,21.87,47.76,10.31,,,,
9202,06/04/2022 10:09:45,21.79,47.36,10.11,,,,
9203,06/04/2022 10:14:45,21.75,47.44,10.10,,,,
9204,06/04/2022 10:19:45,21.87,46.76,9.99,,,,
9205,06/04/2022 10:24:45,21.75,45.20,9.38,,,,
9206,06/04/2022 10:29:45,21.90,45.88,9.73,,,,
9207,06/04/2022 10:34:45,21.72,45.18,9.34,,,,
9208,06/04/2022 10:39:45,21.87,45.38,9.54,,,,
9209,06/04/2022 10:44:45,22.10,42.34,8.73,,,,
9210,06/04/2022 10:49:45,22.50,42.07,8.99,,,,
9211,06/04/2022 10:54:45,22.46,41.91,8.89,,,,
9212,06/04/2022 10:59:45,22.66,41.27,8.85,,,,
9213,06/04/2022 11:04:45,22.79,40.41,8.65,,,,
9214,06/04/2022 11:09:45,22.97,40.95,9.01,,,,
9215,06/04/2022 11:14:45,22.92,40.95,8.96,,,,
9216,06/04/2022 11:19:45,23.29,39.74,8.86,,,,
9217,06/04/2022 11:24:45,23.23,39.24,8.61,,,,
9218,06/04/2022 11:29:45,23.39,40.15,9.10,,,,
9219,06/04/2022 11:34:45,23.50,38.57,8.60,,,,
9220,06/04/2022 11:39:45,23.40,39.00,8.67,,,,
9221,06/04/2022 11:44:45,23.11,39.42,8.58,,,,
9222,06/04/2022 11:49:45,23.30,40.62,9.19,,,,
9223,06/04/2022 11:54:45,23.18,39.62,8.72,,,,
9224,06/04/2022 11:59:45,23.28,39.57,8.78,,,,
9225,06/04/2022 12:04:45,23.45,39.99,9.09,,,,
9226,06/04/2022 12:09:45,23.80,39.84,9.34,,,,
9227,06/04/2022 12:14:45,23.88,39.15,9.16,,,,
9228,06/04/2022 12:19:45,24.10,36.65,8.38,,,,
9229,06/04/2022 12:24:45,23.73,34.22,7.05,,,,
9230,06/04/2022 12:29:45,23.61,29.28,4.69,,,,
9231,06/04/2022 12:34:45,23.99,35.66,7.88,,,,
9232,06/04/2022 12:39:45,24.66,32.28,7.01,,,,
9233,06/04/2022 12:44:45,25.12,31.26,6.94,,,,
9234,06/04/2022 12:49:45,25.32,32.32,7.60,,,,
9235,06/04/2022 12:54:45,25.59,30.88,7.17,,,,
9236,06/04/2022 12:59:45,25.88,31.28,7.61,,,,
9237,06/04/2022 13:04:45,25.95,32.90,8.42,,,,
9238,06/04/2022 13:09:45,26.64,32.14,8.67,,,,
9239,06/04/2022 13:14:45,26.49,32.94,8.90,,,,
9240,06/04/2022 13:19:45,26.48,31.50,8.23,,,,
9241,06/04/2022 13:24:45,26.85,32.22,8.89,,,,
9242,06/04/2022 13:29:45,26.64,32.12,8.66,,,,
9243,06/04/2022 13:34:45,26.30,33.80,9.11,,,,
9244,06/04/2022 13:39:45,26.25,33.27,8.84,,,,
9245,06/04/2022 13:44:45,25.93,35.64,9.58,,,,
9246,06/04/2022 13:49:45,25.98,34.64,9.20,,,,
9247,06/04/2022 13:54:45,25.97,34.07,8.95,,,,
9248,06/04/2022 13:59:45,26.42,32.60,8.69,,,,
9249,06/04/2022 14:04:45,26.33,31.82,8.25,,,,
9250,06/04/2022 14:09:45,26.16,32.44,8.38,,,,
9251,06/04/2022 14:14:45,26.58,34.29,9.58,,,,
9252,06/04/2022 14:19:45,27.04,31.69,8.80,,,,
9253,06/04/2022 14:24:45,27.49,31.85,9.27,,,,
9254,06/04/2022 14:29:45,27.50,30.81,8.78,,,,
9255,06/04/2022 14:34:45,27.61,30.44,8.71,,,,
9256,06/04/2022 14:39:45,27.23,30.78,8.54,,,,
9257,06/04/2022 14:44:45,26.50,32.07,8.51,,,,
9258,06/04/2022 14:49:45,26.30,32.23,8.41,,,,
9259,06/04/2022 14:54:45,26.47,32.28,8.58,,,,
9260,06/04/2022 14:59:45,26.41,32.18,8.49,,,,
9261,06/04/2022 15:04:45,26.45,32.04,8.45,,,,
9262,06/04/2022 15:09:45,26.58,31.34,8.25,,,,
9263,06/04/2022 15:14:45,26.63,30.97,8.11,,,,
9264,06/04/2022 15:19:45,26.13,31.11,7.75,,,,
9265,06/04/2022 15:24:45,26.19,32.09,8.25,,,,
9266,06/04/2022 15:29:45,25.91,33.23,8.52,,,,
9267,06/04/2022 15:34:45,25.62,32.07,7.75,,,,
9268,06/04/2022 15:39:45,25.36,32.70,7.81,,,,
9269,06/04/2022 15:44:45,25.12,32.37,7.44,,,,
9270,06/04/2022 15:49:45,25.05,33.06,7.70,,,,
9271,06/04/2022 15:54:45,24.99,34.05,8.08,,,,
9272,06/04/2022 15:59:45,24.97,33.58,7.85,,,,
9273,06/04/2022 16:04:45,24.87,34.52,8.17,,,,
9274,06/04/2022 16:09:45,24.82,34.13,7.96,,,,
9275,06/04/2022 16:14:45,24.85,34.40,8.11,,,,
9276,06/04/2022 16:19:45,24.99,34.96,8.46,,,,
9277,06/04/2022 16:24:45,25.36,32.73,7.82,,,,
9278,06/04/2022 16:29:45,25.54,33.70,8.41,,,,
9279,06/04/2022 16:34:45,25.58,34.14,8.63,,,,
9280,06/04/2022 16:39:45,25.91,32.47,8.18,,,,
9281,06/04/2022 16:44:45,25.79,33.73,8.64,,,,
9282,06/04/2022 16:49:45,26.17,33.96,9.07,,,,
9283,06/04/2022 16:54:45,26.75,31.55,8.49,,,,
9284,06/04/2022 16:59:45,27.21,30.78,8.52,,,,
9285,06/04/2022 17:04:45,26.25,32.41,8.45,,,,
9286,06/04/2022 17:09:45,25.88,33.15,8.46,,,,
9287,06/04/2022 17:14:45,25.87,33.07,8.41,,,,
9288,06/04/2022 17:19:45,25.21,34.01,8.25,,,,
9289,06/04/2022 17:24:45,24.98,35.23,8.57,,,,
9290,06/04/2022 17:29:45,25.15,35.79,8.95,,,,
9291,06/04/2022 17:34:45,24.93,36.39,9.01,,,,
9292,06/04/2022 17:39:45,24.78,36.88,9.08,,,,
9293,06/04/2022 17:44:45,24.46,36.14,8.49,,,,
9294,06/04/2022 17:49:45,24.20,35.32,7.93,,,,
9295,06/04/2022 17:54:45,23.95,35.89,7.93,,,,
9296,06/04/2022 17:59:45,23.79,37.09,8.28,,,,
9297,06/04/2022 18:04:45,23.66,38.72,8.80,,,,
9298,06/04/2022 18:09:45,23.57,37.62,8.29,,,,
9299,06/04/2022 18:14:45,23.43,38.10,8.36,,,,
9300,06/04/2022 18:19:45,23.31,39.67,8.85,,,,
9301,06/04/2022 18:24:45,23.13,39.41,8.59,,,,
9302,06/04/2022 18:29:45,23.08,39.04,8.40,,,,
9303,06/04/2022 18:34:45,23.05,39.20,8.44,,,,
9304,06/04/2022 18:39:45,23.17,38.84,8.41,,,,
9305,06/04/2022 18:44:45,23.30,39.89,8.92,,,,
9306,06/04/2022 18:49:45,23.23,39.80,8.82,,,,
9307,06/04/2022 18:54:45,23.21,40.07,8.90,,,,
9308,06/04/2022 18:59:45,22.92,41.46,9.15,,,,
9309,06/04/2022 19:04:45,22.71,43.17,9.57,,,,
9310,06/04/2022 19:09:45,22.60,42.21,9.13,,,,
9311,06/04/2022 19:14:45,22.50,43.38,9.44,,,,
9312,06/04/2022 19:19:45,22.32,44.12,9.53,,,,
9313,06/04/2022 19:24:45,22.12,44.63,9.53,,,,
9314,06/04/2022 19:29:45,21.85,45.28,9.50,,,,
9315,06/04/2022 19:34:45,21.68,44.87,9.21,,,,
9316,06/04/2022 19:39:45,21.54,45.38,9.25,,,,
9317,06/04/2022 19:44:45,21.47,45.97,9.37,,,,
9318,06/04/2022 19:49:45,21.33,46.19,9.32,,,,
9319,06/04/2022 19:54:45,21.23,46.51,9.33,,,,
9320,06/04/2022 19:59:45,21.19,46.71,9.36,,,,
9321,06/04/2022 20:04:45,21.23,47.04,9.50,,,,
9322,06/04/2022 20:09:45,21.13,46.75,9.31,,,,
9323,06/04/2022 20:14:45,20.94,47.35,9.33,,,,
9324,06/04/2022 20:19:45,20.75,48.62,9.55,,,,
9325,06/04/2022 20:24:45,20.60,48.42,9.35,,,,
9326,06/04/2022 20:29:45,20.45,49.26,9.47,,,,
9327,06/04/2022 20:34:45,20.35,49.01,9.31,,,,
9328,06/04/2022 20:39:45,20.35,48.86,9.26,,,,
9329,06/04/2022 20:44:45,20.35,47.73,8.91,,,,
9330,06/04/2022 20:49:45,20.29,47.97,8.93,,,,
9331,06/04/2022 20:54:45,20.19,49.13,9.19,,,,
9332,06/04/2022 20:59:45,20.00,48.68,8.88,,,,
9333,06/04/2022 21:04:45,19.87,49.20,8.92,,,,
9334,06/04/2022 21:09:45,19.79,50.07,9.10,,,,
9335,06/04/2022 21:14:45,19.66,51.13,9.30,,,,
9336,06/04/2022 21:19:45,19.53,51.04,9.15,,,,
9337,06/04/2022 21:24:45,19.44,51.28,9.14,,,,
9338,06/04/2022 21:29:45,19.33,51.20,9.02,,,,
9339,06/04/2022 21:34:45,19.22,51.04,8.86,,,,
9340,06/04/2022 21:39:45,19.16,51.04,8.81,,,,
9341,06/04/2022 21:44:45,19.06,51.06,8.72,,,,
9342,06/04/2022 21:49:45,18.96,52.05,8.92,,,,
9343,06/04/2022 21:54:45,18.85,53.29,9.17,,,,
9344,06/04/2022 21:59:45,18.78,54.14,9.33,,,,
9345,06/04/2022 22:04:45,18.79,54.60,9.47,,,,
9346,06/04/2022 22:09:45,18.79,55.58,9.73,,,,
9347,06/04/2022 22:14:45,18.80,56.11,9.88,,,,
9348,06/04/2022 22:19:45,18.84,56.83,10.11,,,,
9349,06/04/2022 22:24:45,18.83,57.24,10.21,,,,
9350,06/04/2022 22:29:45,18.88,57.33,10.29,,,,
9351,06/04/2022 22:34:45,18.95,57.47,10.38,,,,
9352,06/04/2022 22:39:45,18.96,57.61,10.43,,,,
9353,06/04/2022 22:44:45,19.06,58.47,10.74,,,,
9354,06/04/2022 22:49:45,19.07,58.96,10.88,,,,
9355,06/04/2022 22:54:45,19.11,60.08,11.20,,,,
9356,06/04/2022 22:59:45,18.95,60.40,11.13,,,,
9357,06/04/2022 23:04:45,19.01,59.96,11.08,,,,
9358,06/04/2022 23:09:45,19.05,60.15,11.16,,,,
9359,06/04/2022 23:14:45,19.03,61.44,11.47,,,,
9360,06/04/2022 23:19:45,19.07,62.29,11.71,,,,
9361,06/04/2022 23:24:45,19.11,61.30,11.50,,,,
9362,06/04/2022 23:29:45,19.06,61.59,11.52,,,,
9363,06/04/2022 23:34:45,18.94,62.68,11.68,,,,
9364,06/04/2022 23:39:45,19.05,64.43,12.20,,,,
9365,06/04/2022 23:44:45,19.18,64.36,12.32,,,,
9366,06/04/2022 23:49:45,19.29,64.81,12.52,,,,
9367,06/04/2022 23:54:45,19.32,64.79,12.55,,,,
9368,06/04/2022 23:59:45,19.38,66.22,12.93,,,,
9369,06/05/2022 00:04:45,19.20,68.74,13.33,,,,
9370,06/05/2022 00:09:45,18.99,70.99,13.63,,,,
9371,06/05/2022 00:14:45,18.85,72.52,13.83,,,,
9372,06/05/2022 00:19:45,18.41,81.75,15.26,,,,
9373,06/05/2022 00:24:45,17.52,86.23,15.22,,,,
9374,06/05/2022 00:29:45,17.21,87.69,15.17,,,,
9375,06/05/2022 00:34:45,17.10,88.31,15.17,,,,
9376,06/05/2022 00:39:45,17.11,89.23,15.35,,,,
9377,06/05/2022 00:44:45,17.15,88.80,15.30,,,,
9378,06/05/2022 00:49:45,17.17,88.39,15.25,,,,
9379,06/05/2022 00:54:45,17.17,87.91,15.17,,,,
9380,06/05/2022 00:59:45,17.24,87.65,15.19,,,,
9381,06/05/2022 01:04:45,17.30,86.01,14.95,,,,
9382,06/05/2022 01:09:45,17.40,86.01,15.06,,,,
9383,06/05/2022 01:14:45,17.44,85.84,15.06,,,,
9384,06/05/2022 01:19:45,17.50,86.28,15.20,,,,
9385,06/05/2022 01:24:45,17.60,85.74,15.20,,,,
9386,06/05/2022 01:29:45,17.58,85.66,15.17,,,,
9387,06/05/2022 01:34:45,17.54,85.97,15.19,,,,
9388,06/05/2022 01:39:45,17.50,86.73,15.28,,,,
9389,06/05/2022 01:44:45,17.50,86.38,15.22,,,,
9390,06/05/2022 01:49:45,17.49,86.63,15.26,,,,
9391,06/05/2022 01:54:45,17.56,86.38,15.29,,,,
9392,06/05/2022 01:59:45,17.56,86.60,15.32,,,,
9393,06/05/2022 02:04:45,17.52,86.95,15.35,,,,
9394,06/05/2022 02:09:45,17.50,86.97,15.33,,,,
9395,06/05/2022 02:14:45,17.50,87.47,15.42,,,,
9396,06/05/2022 02:19:45,17.43,87.46,15.34,,,,
9397,06/05/2022 02:24:45,17.38,87.66,15.33,,,,
9398,06/05/2022 02:29:45,17.38,87.43,15.29,,,,
9399,06/05/2022 02:34:45,17.39,87.45,15.31,,,,
9400,06/05/2022 02:39:45,17.40,87.46,15.32,,,,
9401,06/05/2022 02:44:45,17.44,87.39,15.34,,,,
9402,06/05/2022 02:49:45,17.40,87.57,15.34,,,,
9403,06/05/2022 02:54:45,17.44,87.58,15.37,,,,
9404,06/05/2022 02:59:45,17.40,87.60,15.35,,,,
9405,06/05/2022 03:04:45,17.43,87.75,15.39,,,,
9406,06/05/2022 03:09:45,17.36,88.23,15.41,,,,
9407,06/05/2022 03:14:45,17.30,88.83,15.46,,,,
9408,06/05/2022 03:19:45,17.21,89.04,15.41,,,,
9409,06/05/2022 03:24:45,17.21,89.13,15.42,,,,
9410,06/05/2022 03:29:45,17.19,89.08,15.39,,,,
9411,06/05/2022 03:34:45,17.24,89.38,15.50,,,,
9412,06/05/2022 03:39:45,17.29,89.04,15.48,,,,
9413,06/05/2022 03:44:45,17.29,89.27,15.52,,,,
9414,06/05/2022 03:49:45,17.26,89.29,15.51,,,,
9415,06/05/2022 03:54:45,17.24,89.21,15.47,,,,
9416,06/05/2022 03:59:45,17.16,89.65,15.46,,,,
9417,06/05/2022 04:04:45,17.09,89.78,15.42,,,,
9418,06/05/2022 04:09:45,17.07,89.45,15.34,,,,
9419,06/05/2022 04:14:45,17.01,89.02,15.20,,,,
9420,06/05/2022 04:19:45,17.01,88.81,15.17,,,,
9421,06/05/2022 04:24:45,16.90,88.65,15.03,,,,
9422,06/05/2022 04:29:45,16.87,88.79,15.03,,,,
9423,06/05/2022 04:34:45,16.79,88.37,14.88,,,,
9424,06/05/2022 04:39:45,16.73,88.25,14.79,,,,
9425,06/05/2022 04:44:45,16.63,88.29,14.71,,,,
9426,06/05/2022 04:49:45,16.55,87.57,14.49,,,,
9427,06/05/2022 04:54:45,16.54,87.80,14.52,,,,
9428,06/05/2022 04:59:45,16.50,87.78,14.49,,,,
9429,06/05/2022 05:04:45,16.48,87.67,14.45,,,,
9430,06/05/2022 05:09:45,16.45,87.40,14.37,,,,
9431,06/05/2022 05:14:45,16.37,87.11,14.24,,,,
9432,06/05/2022 05:19:45,16.36,87.04,14.22,,,,
9433,06/05/2022 05:24:45,16.34,87.28,14.24,,,,
9434,06/05/2022 05:29:45,16.37,86.77,14.18,,,,
9435,06/05/2022 05:34:45,16.41,86.72,14.21,,,,
9436,06/05/2022 05:39:45,16.35,86.38,14.09,,,,
9437,06/05/2022 05:44:45,16.36,86.34,14.10,,,,
9438,06/05/2022 05:49:45,16.32,86.51,14.08,,,,
9439,06/05/2022 05:54:45,16.29,86.96,14.13,,,,
9440,06/05/2022 05:59:45,16.30,87.13,14.17,,,,
9441,06/05/2022 06:04:45,16.33,87.51,14.27,,,,
9442,06/05/2022 06:09:45,16.32,87.57,14.27,,,,
9443,06/05/2022 06:14:45,16.32,87.45,14.25,,,,
9444,06/05/2022 06:19:45,16.33,87.52,14.27,,,,
9445,06/05/2022 06:24:45,16.36,87.46,14.30,,,,
9446,06/05/2022 06:29:45,16.36,87.65,14.33,,,,
9447,06/05/2022 06:34:45,16.28,88.34,14.37,,,,
9448,06/05/2022 06:39:45,16.25,88.88,14.43,,,,
9449,06/05/2022 06:44:45,16.20,89.37,14.47,,,,
9450,06/05/2022 06:49:45,16.17,90.03,14.55,,,,
9451,06/05/2022 06:54:45,16.18,90.32,14.61,,,,
9452,06/05/2022 06:59:45,16.13,90.29,14.56,,,,
9453,06/05/2022 07:04:45,16.12,90.60,14.60,,,,
9454,06/05/2022 07:09:45,16.14,90.64,14.63,,,,
9455,06/05/2022 07:14:45,16.16,89.94,14.53,,,,
9456,06/05/2022 07:19:45,16.13,89.65,14.44,,,,
9457,06/05/2022 07:24:45,16.10,89.76,14.43,,,,
9458,06/05/2022 07:29:45,16.13,89.72,14.46,,,,
9459,06/05/2022 07:34:45,16.11,89.49,14.40,,,,
9460,06/05/2022 07:39:45,16.10,90.07,14.48,,,,
9461,06/05/2022 07:44:45,16.08,90.55,14.56,,,,
9462,06/05/2022 07:49:45,16.16,90.82,14.68,,,,
9463,06/05/2022 07:54:45,16.26,90.97,14.80,,,,
9464,06/05/2022 07:59:45,16.32,91.34,14.93,,,,
9465,06/05/2022 08:04:45,16.42,91.37,15.03,,,,
9466,06/05/2022 08:09:45,16.55,91.36,15.15,,,,
9467,06/05/2022 08:14:45,16.70,90.96,15.23,,,,
9468,06/05/2022 08:19:45,16.89,90.71,15.38,,,,
9469,06/05/2022 08:24:45,17.05,90.48,15.50,,,,
9470,06/05/2022 08:29:45,17.16,90.01,15.52,,,,
9471,06/05/2022 08:34:45,17.32,90.49,15.77,,,,
9472,06/05/2022 08:39:45,17.47,90.70,15.95,,,,
9473,06/05/2022 08:44:45,17.52,89.62,15.82,,,,
9474,06/05/2022 08:49:45,17.52,89.25,15.75,,,,
9475,06/05/2022 08:54:45,17.53,89.77,15.85,,,,
9476,06/05/2022 08:59:45,17.95,89.39,16.20,,,,
9477,06/05/2022 09:04:45,18.24,86.97,16.06,,,,
9478,06/05/2022 09:09:45,18.07,85.93,15.70,,,,
9479,06/05/2022 09:14:45,18.14,86.93,15.95,,,,
9480,06/05/2022 09:19:45,18.48,84.69,15.87,,,,
9481,06/05/2022 09:24:45,18.70,84.55,16.07,,,,
9482,06/05/2022 09:29:45,18.76,83.81,15.98,,,,
9483,06/05/2022 09:34:45,18.71,83.77,15.93,,,,
9484,06/05/2022 09:39:45,18.57,84.33,15.90,,,,
9485,06/05/2022 09:44:45,18.66,84.54,16.02,,,,
9486,06/05/2022 09:49:45,18.97,85.37,16.48,,,,
9487,06/05/2022 09:54:45,19.11,83.88,16.34,,,,
9488,06/05/2022 09:59:45,19.21,85.24,16.69,,,,
9489,06/05/2022 10:04:45,19.32,84.23,16.62,,,,
9490,06/05/2022 10:09:45,19.32,84.20,16.61,,,,
9491,06/05/2022 10:14:45,19.52,84.03,16.77,,,,
9492,06/05/2022 10:19:45,19.62,83.64,16.80,,,,
9493,06/05/2022 10:24:45,19.80,84.49,17.13,,,,
9494,06/05/2022 10:29:45,20.20,83.27,17.30,,,,
9495,06/05/2022 10:34:45,20.42,82.86,17.43,,,,
9496,06/05/2022 10:39:45,20.36,81.61,17.14,,,,
9497,06/05/2022 10:44:45,20.24,80.90,16.87,,,,
9498,06/05/2022 10:49:45,20.16,82.39,17.09,,,,
9499,06/05/2022 10:54:45,20.06,81.70,16.86,,,,
9500,06/05/2022 10:59:45,19.91,83.53,17.06,,,,
9501,06/05/2022 11:04:45,20.00,84.52,17.33,,,,
9502,06/05/2022 11:09:45,20.26,83.74,17.44,,,,
9503,06/05/2022 11:14:45,20.62,81.97,17.46,,,,
9504,06/05/2022 11:19:45,20.78,82.63,17.74,,,,
9505,06/05/2022 11:24:45,21.00,81.08,17.65,,,,
9506,06/05/2022 11:29:45,21.47,79.79,17.85,,,,
9507,06/05/2022 11:34:45,21.61,79.56,17.95,,,,
9508,06/05/2022 11:39:45,22.16,78.49,18.26,,,,
9509,06/05/2022 11:44:45,22.18,77.17,18.01,,,,
9510,06/05/2022 11:49:45,22.12,77.18,17.96,,,,
9511,06/05/2022 11:54:45,22.28,76.25,17.92,,,,
9512,06/05/2022 11:59:45,22.50,74.20,17.70,,,,
9513,06/05/2022 12:04:45,22.60,73.36,17.61,,,,
9514,06/05/2022 12:09:45,22.68,73.78,17.78,,,,
9515,06/05/2022 12:14:45,23.03,73.22,18.00,,,,
9516,06/05/2022 12:19:45,23.39,71.74,18.02,,,,
9517,06/05/2022 12:24:45,23.41,71.93,18.08,,,,
9518,06/05/2022 12:29:45,23.71,70.63,18.08,,,,
9519,06/05/2022 12:34:45,23.80,68.45,17.66,,,,
9520,06/05/2022 12:39:45,24.08,71.84,18.70,,,,
9521,06/05/2022 12:44:45,24.53,70.22,18.77,,,,
9522,06/05/2022 12:49:45,25.09,66.62,18.47,,,,
9523,06/05/2022 12:54:45,25.23,66.81,18.65,,,,
9524,06/05/2022 12:59:45,25.39,65.31,18.43,,,,
9525,06/05/2022 13:04:45,25.40,63.94,18.11,,,,
9526,06/05/2022 13:09:45,25.57,64.22,18.33,,,,
9527,06/05/2022 13:14:45,25.61,61.49,17.68,,,,
9528,06/05/2022 13:19:45,25.71,63.05,18.17,,,,
9529,06/05/2022 13:24:45,25.99,63.01,18.43,,,,
9530,06/05/2022 13:29:45,25.17,63.09,17.67,,,,
9531,06/05/2022 13:34:45,25.03,65.81,18.21,,,,
9532,06/05/2022 13:39:45,25.79,61.90,17.96,,,,
9533,06/05/2022 13:44:45,25.98,61.32,17.99,,,,
9534,06/05/2022 13:49:45,25.92,60.75,17.78,,,,
9535,06/05/2022 13:54:45,25.60,62.71,17.98,,,,
9536,06/05/2022 13:59:45,26.15,62.56,18.46,,,,
9537,06/05/2022 14:04:45,26.46,60.09,18.11,,,,
9538,06/05/2022 14:09:45,26.18,59.04,17.57,,,,
9539,06/05/2022 14:14:45,25.93,59.84,17.55,,,,
9540,06/05/2022 14:19:45,26.01,60.86,17.89,,,,
9541,06/05/2022 14:24:45,26.53,59.08,17.91,,,,
9542,06/05/2022 14:29:45,26.28,59.56,17.81,,,,
9543,06/05/2022 14:34:45,26.23,59.62,17.77,,,,
9544,06/05/2022 14:39:45,26.35,56.99,17.17,,,,
9545,06/05/2022 14:44:45,26.30,58.22,17.45,,,,
9546,06/05/2022 14:49:45,25.82,59.09,17.25,,,,
9547,06/05/2022 14:54:45,25.62,60.42,17.41,,,,
9548,06/05/2022 14:59:45,25.35,59.18,16.83,,,,
9549,06/05/2022 15:04:45,25.03,61.08,17.03,,,,
9550,06/05/2022 15:09:45,24.85,62.50,17.22,,,,
9551,06/05/2022 15:14:45,24.85,62.06,17.11,,,,
9552,06/05/2022 15:19:45,24.75,62.00,17.00,,,,
9553,06/05/2022 15:24:45,24.74,61.48,16.86,,,,
9554,06/05/2022 15:29:45,24.70,61.41,16.80,,,,
9555,06/05/2022 15:34:45,24.70,62.00,16.95,,,,
